Resolution,Eye_Setting,Light_Setting,Transform_ms,Binning_ms,Raster_ms,Total_ms
16,0_1_3,0_1_0,0.893504,0.183328,25.6137,26.6906
16,0_1_3,0_1_0,0.89712,0.186048,26.1247,27.2079
16,0_1_3,0_1_0,0.896512,0.186144,26.0027,27.0853
16,0_1_3,0_1_0,0.895008,0.1864,26.459,27.5404
16,-3_1_0,0_1_1,0.916768,0.188928,27.0399,28.1456
16,-3_1_0,0_1_1,0.901216,0.190016,26.8676,27.9588
16,-3_1_0,0_1_1,0.900576,0.189984,28.2768,29.3674
16,-3_1_0,0_1_1,0.896576,0.191584,27.4088,28.497
16,-3_1_0,0_1_1,0.908832,0.193344,29.158,30.2602
16,-3_1_0,0_1_1,0.9168,0.195392,28.4582,29.5704
16,-3_1_0,0_1_1,0.909824,0.196672,29.2601,30.3666
16,-3_1_0,0_1_1,0.908256,0.196608,29.0848,30.1896
16,-3_1_0,0_1_1,0.901696,0.200736,29.46,30.5625
16,-3_1_0,0_1_1,0.914496,0.20048,29.4709,30.5859
16,-3_1_0,1_0_0,0.916992,0.19616,30.0651,31.1782
16,-3_1_0,1_0_0,0.912736,0.201952,30.2046,31.3193
16,-3_1_0,1_0_0,0.911424,0.198432,30.4507,31.5606
16,-3_1_0,1_0_0,0.905344,0.200704,29.8676,30.9737
16,-3_1_0,1_0_0,0.900736,0.200704,30.4359,31.5374
16,-3_1_0,1_0_0,0.90912,0.204736,30.5205,31.6344
16,-3_1_0,1_0_0,0.906208,0.200672,31.3973,32.5042
16,-3_1_0,1_0_0,0.919104,0.21152,31.5727,32.7033
16,-3_1_0,1_0_0,0.918944,0.204768,32.0349,33.1586
16,-3_1_0,1_0_0,0.90144,0.207552,31.9714,33.0804
16,-3_1_0,-1_0_0,0.921312,0.20544,31.705,32.8317
16,-3_1_0,-1_0_0,0.921984,0.208896,33.5942,34.7251
16,-3_1_0,-1_0_0,0.908352,0.208064,32.7252,33.8417
16,-3_1_0,-1_0_0,0.919808,0.204704,33.5486,34.6732
16,-3_1_0,-1_0_0,0.91552,0.206528,33.5103,34.6323
16,-3_1_0,-1_0_0,0.916416,0.211264,33.5207,34.6484
16,-3_1_0,-1_0_0,0.90704,0.207744,34.5324,35.6472
16,-3_1_0,-1_0_0,0.913536,0.209472,33.9772,35.1002
16,-3_1_0,-1_0_0,0.901664,0.208608,33.058,34.1683
16,-3_1_0,-1_0_0,0.919584,0.209408,33.1716,34.3006
16,-3_1_0,0_1_0,0.915584,0.21408,33.3211,34.4508
16,-3_1_0,0_1_0,0.91888,0.213248,33.6396,34.7717
16,-3_1_0,0_1_0,0.912416,0.212064,33.1177,34.2422
16,-3_1_0,0_1_0,0.92192,0.217952,34.2054,35.3452
16,-3_1_0,0_1_0,0.923392,0.213824,34.4425,35.5797
16,-3_1_0,0_1_0,0.912224,0.212928,34.9332,36.0583
16,-3_1_0,0_1_0,0.92096,0.210912,34.2057,35.3376
16,-3_1_0,0_1_0,0.915904,0.212384,34.5502,35.6785
16,-3_1_0,0_1_0,0.923872,0.216512,35.8716,37.012
16,-3_1_0,0_1_0,0.925088,0.220064,35.098,36.2432
16,3_1_0,0_1_1,0.921184,0.219136,32.1469,33.2872
16,3_1_0,0_1_1,0.92528,0.215008,32.511,33.6513
16,3_1_0,0_1_1,0.92976,0.217056,33.3924,34.5393
16,3_1_0,0_1_1,0.9224,0.218976,33.6634,34.8047
16,3_1_0,0_1_1,0.913984,0.21728,33.5662,34.6974
16,3_1_0,0_1_1,0.928544,0.219744,33.8155,34.9638
16,3_1_0,0_1_1,0.930368,0.221024,33.0505,34.2019
16,3_1_0,0_1_1,0.932448,0.227328,33.1126,34.2724
16,3_1_0,0_1_1,0.923264,0.218816,33.798,34.94
16,3_1_0,0_1_1,0.932704,0.217088,33.0314,34.1812
16,3_1_0,1_0_0,0.9248,0.217312,33.3777,34.5198
16,3_1_0,1_0_0,0.915072,0.218624,32.9868,34.1205
16,3_1_0,1_0_0,0.924992,0.219136,33.8092,34.9533
16,3_1_0,1_0_0,0.922688,0.219264,33.6971,34.839
16,3_1_0,1_0_0,0.927392,0.216064,33.1975,34.341
16,3_1_0,1_0_0,0.93056,0.217248,33.0084,34.1563
16,3_1_0,1_0_0,0.927328,0.219776,33.1619,34.309
16,3_1_0,1_0_0,0.923168,0.217792,33.0878,34.2288
16,3_1_0,1_0_0,0.920448,0.221216,33.1407,34.2824
16,3_1_0,1_0_0,0.922272,0.217088,33.1912,34.3305
16,3_1_0,-1_0_0,0.931808,0.219168,33.3755,34.5264
16,3_1_0,-1_0_0,0.93072,0.220224,33.1222,34.2732
16,3_1_0,-1_0_0,0.920064,0.217728,33.2812,34.419
16,3_1_0,-1_0_0,0.934048,0.221184,33.5244,34.6796
16,3_1_0,-1_0_0,0.920896,0.218304,33.0732,34.2124
16,3_1_0,-1_0_0,0.925952,0.21904,33.1769,34.3219
16,3_1_0,-1_0_0,0.932064,0.226912,33.2564,34.4154
16,3_1_0,-1_0_0,0.922144,0.21872,33.3558,34.4967
16,3_1_0,-1_0_0,0.936352,0.219168,33.5379,34.6934
16,3_1_0,-1_0_0,0.945696,0.22176,33.3133,34.4807
16,3_1_0,0_1_0,0.927584,0.218624,33.9309,35.0772
16,3_1_0,0_1_0,0.927584,0.218464,33.6502,34.7963
16,3_1_0,0_1_0,0.923328,0.218656,33.7849,34.9268
16,3_1_0,0_1_0,0.938496,0.218208,33.3014,34.4581
16,3_1_0,0_1_0,0.93456,0.21872,33.0684,34.2217
16,3_1_0,0_1_0,0.925728,0.216384,33.2805,34.4226
16,3_1_0,0_1_0,0.937312,0.216032,33.4615,34.6148
16,3_1_0,0_1_0,0.929952,0.21712,32.8412,33.9883
16,3_1_0,0_1_0,0.924672,0.219456,33.3187,34.4628
16,3_1_0,0_1_0,0.934816,0.218432,33.3758,34.5291
16,0_4_0,0_1_1,0.918688,0.40528,58.7705,60.0945
16,0_4_0,0_1_1,0.929376,0.364192,57.8749,59.1684
16,0_4_0,0_1_1,0.919776,0.349344,56.1744,57.4435
16,0_4_0,0_1_1,0.906496,0.331744,52.2534,53.4917
16,0_4_0,0_1_1,0.911296,0.330624,50.9213,52.1633
16,0_4_0,0_1_1,0.890368,0.319008,40.8884,42.0977
16,0_4_0,0_1_1,0.886944,0.317568,41.1659,42.3704
16,0_4_0,0_1_1,0.914368,0.372768,40.7519,42.039
16,0_4_0,0_1_1,0.899808,0.330464,41.0515,42.2818
16,0_4_0,0_1_1,0.894208,0.325664,41.2421,42.462
16,0_4_0,1_0_0,0.904416,0.321472,40.9605,42.1864
16,0_4_0,1_0_0,0.90256,0.321376,41.0961,42.32
16,0_4_0,1_0_0,0.894144,0.31536,40.7629,41.9724
16,0_4_0,1_0_0,0.894336,0.322528,40.866,42.0829
16,0_4_0,1_0_0,0.8896,0.317472,42.6634,43.8705
16,0_4_0,1_0_0,0.894688,0.317312,43.2261,44.4381
16,0_4_0,1_0_0,0.889824,0.315648,40.7205,41.926
16,0_4_0,1_0_0,0.893152,0.31712,40.9377,42.1479
16,0_4_0,1_0_0,0.896352,0.31536,40.6285,41.8402
16,0_4_0,1_0_0,0.90432,0.314688,40.754,41.973
16,0_4_0,-1_0_0,0.893984,0.317408,40.7052,41.9166
16,0_4_0,-1_0_0,0.890816,0.315392,40.7221,41.9283
16,0_4_0,-1_0_0,0.930304,0.319584,41.4159,42.6658
16,0_4_0,-1_0_0,0.896992,0.309984,40.7755,41.9825
16,0_4_0,-1_0_0,0.882016,0.321504,39.7684,40.9719
16,0_4_0,-1_0_0,0.885952,0.309152,40.3894,41.5845
16,0_4_0,-1_0_0,0.912192,0.334752,40.3106,41.5576
16,0_4_0,-1_0_0,0.887968,0.321504,40.5725,41.782
16,0_4_0,-1_0_0,0.893664,0.313312,40.2711,41.4781
16,0_4_0,-1_0_0,0.881024,0.313408,39.9112,41.1057
16,0_4_0,0_1_0,0.897984,0.31744,40.0775,41.2929
16,0_4_0,0_1_0,0.889408,0.307136,39.9638,41.1603
16,0_4_0,0_1_0,0.900704,0.354336,40.2342,41.4892
16,0_4_0,0_1_0,0.894528,0.320864,40.3318,41.5472
16,0_4_0,0_1_0,0.90304,0.315776,40.2837,41.5025
16,0_4_0,0_1_0,0.891712,0.313792,40.254,41.4595
16,0_4_0,0_1_0,0.898304,0.309696,40.3199,41.5279
16,0_4_0,0_1_0,0.887936,0.307808,40.4342,41.63
16,0_4_0,0_1_0,0.902464,0.305696,40.3685,41.5767
16,0_4_0,0_1_0,0.905152,0.312704,40.0607,41.2786
16,2_2_2,0_1_1,0.886144,0.387648,28.6027,29.8765
16,2_2_2,0_1_1,0.899072,0.392384,28.6807,29.9721
16,2_2_2,0_1_1,0.87968,0.400384,28.7137,29.9938
16,2_2_2,0_1_1,0.879712,0.405856,28.8887,30.1742
16,2_2_2,0_1_1,0.889952,0.413216,29.752,31.0552
16,2_2_2,0_1_1,0.889312,0.405472,29.4325,30.7273
16,2_2_2,0_1_1,0.89408,0.417792,29.8383,31.1501
16,2_2_2,0_1_1,0.890304,0.413792,29.928,31.2321
16,2_2_2,0_1_1,0.901184,0.433664,30.7128,32.0477
16,2_2_2,0_1_1,0.883456,0.417824,30.8576,32.1588
16,2_2_2,1_0_0,0.891072,0.425984,31.4488,32.7659
16,2_2_2,1_0_0,0.88672,0.425344,31.2425,32.5546
16,2_2_2,1_0_0,0.895328,0.428032,32.0969,33.4203
16,2_2_2,1_0_0,0.883488,0.430624,32.3629,33.677
16,2_2_2,1_0_0,0.889248,0.425984,31.7851,33.1003
16,2_2_2,1_0_0,0.892288,0.423904,31.9122,33.2284
16,2_2_2,1_0_0,0.894752,0.427392,32.0798,33.402
16,2_2_2,1_0_0,0.89872,0.425696,32.5587,33.8831
16,2_2_2,1_0_0,0.897184,0.430144,32.9831,34.3104
16,2_2_2,1_0_0,0.883392,0.426336,32.6618,33.9715
16,2_2_2,-1_0_0,0.89456,0.428064,32.5843,33.9069
16,2_2_2,-1_0_0,0.880864,0.432128,33.28,34.593
16,2_2_2,-1_0_0,0.89472,0.436256,33.232,34.563
16,2_2_2,-1_0_0,0.892768,0.432128,33.3655,34.6904
16,2_2_2,-1_0_0,0.886784,0.436768,33.9305,35.254
16,2_2_2,-1_0_0,0.894176,0.431456,33.906,35.2316
16,2_2_2,-1_0_0,0.901216,0.432544,33.9097,35.2434
16,2_2_2,-1_0_0,0.896832,0.429248,34.709,36.0351
16,2_2_2,-1_0_0,0.910528,0.448096,34.8521,36.2107
16,2_2_2,-1_0_0,0.885952,0.456704,34.9131,36.2557
16,2_2_2,0_1_0,0.897792,0.44032,35.8281,37.1662
16,2_2_2,0_1_0,0.891008,0.44224,35.3361,36.6694
16,2_2_2,0_1_0,0.912672,0.44496,35.1843,36.542
16,2_2_2,0_1_0,0.888032,0.446208,35.8517,37.186
16,2_2_2,0_1_0,0.897088,0.44064,35.6482,36.986
16,2_2_2,0_1_0,0.887424,0.43952,36.1659,37.4929
16,2_2_2,0_1_0,0.8928,0.45232,35.5835,36.9286
16,2_2_2,0_1_0,0.891264,0.4656,36.2328,37.5897
16,2_2_2,0_1_0,0.918912,0.442336,36.5241,37.8854
16,2_2_2,0_1_0,0.895776,0.44688,36.8372,38.1798
32,0_1_3,0_1_1,3.19658,0.569056,136.097,139.863
32,0_1_3,0_1_1,3.4249,0.485952,88.3801,92.2909
32,0_1_3,0_1_1,3.42826,0.485344,85.6693,89.5829
32,0_1_3,0_1_1,3.42739,0.470656,85.7893,89.6873
32,0_1_3,0_1_1,3.46506,0.472384,84.6843,88.6217
32,0_1_3,0_1_1,3.50099,0.469248,84.5707,88.5409
32,0_1_3,0_1_1,3.45075,0.46544,82.5117,86.4279
32,0_1_3,0_1_1,3.4489,0.475104,85.1607,89.0847
32,0_1_3,0_1_1,3.45274,0.473248,80.9482,84.8741
32,0_1_3,0_1_1,3.48842,0.472224,82.1456,86.1062
32,0_1_3,1_0_0,3.49946,0.467296,81.2964,85.2632
32,0_1_3,1_0_0,3.50083,0.47104,80.9118,84.8836
32,0_1_3,1_0_0,3.50918,0.462976,81.8905,85.8626
32,0_1_3,1_0_0,3.50166,0.471008,85.8492,89.8218
32,0_1_3,1_0_0,3.4088,0.489088,89.7047,93.6026
32,0_1_3,1_0_0,3.5223,0.474912,85.4613,89.4586
32,0_1_3,1_0_0,3.56064,0.472224,82.5422,86.575
32,0_1_3,1_0_0,3.48227,0.479072,81.2275,85.1888
32,0_1_3,1_0_0,3.48592,0.477344,81.5607,85.524
32,0_1_3,1_0_0,3.4673,0.464576,81.8405,85.7723
32,0_1_3,-1_0_0,3.47706,0.46688,81.486,85.4299
32,0_1_3,-1_0_0,3.4983,0.476928,90.7522,94.7274
32,0_1_3,-1_0_0,3.47946,0.479232,83.5233,87.4819
32,0_1_3,-1_0_0,3.5008,0.476992,84.0276,88.0054
32,0_1_3,-1_0_0,3.48627,0.476128,85.3958,89.3582
32,0_1_3,-1_0_0,3.48781,0.466176,84.3479,88.3019
32,0_1_3,-1_0_0,3.49344,0.473088,84.3356,88.3021
32,0_1_3,-1_0_0,3.52461,0.474016,87.8595,91.8581
32,0_1_3,-1_0_0,3.44579,0.47104,89.9613,93.8781
32,0_1_3,-1_0_0,3.47296,0.47104,84.9739,88.9179
32,0_1_3,0_1_0,3.49274,0.475712,84.9585,88.9269
32,0_1_3,0_1_0,3.49536,0.45856,84.0181,87.9721
32,0_1_3,0_1_0,3.51184,0.477184,82.9204,86.9094
32,0_1_3,0_1_0,3.54595,0.477568,83.7068,87.7303
32,0_1_3,0_1_0,3.42918,0.464928,84.1194,88.0135
32,0_1_3,0_1_0,3.39213,0.483712,89.8051,93.681
32,0_1_3,0_1_0,3.50832,0.47104,83.3686,87.348
32,0_1_3,0_1_0,3.42186,0.460864,83.1575,87.0402
32,0_1_3,0_1_0,3.48339,0.469568,83.6228,87.5758
32,0_1_3,0_1_0,3.47379,0.479328,83.7211,87.6742
32,-3_1_0,0_1_1,3.50198,0.47312,81.862,85.8371
32,-3_1_0,0_1_1,3.5143,0.475136,89.3541,93.3435
32,-3_1_0,0_1_1,3.38586,0.4848,88.5617,92.4324
32,-3_1_0,0_1_1,3.40938,0.487456,88.355,92.2518
32,-3_1_0,0_1_1,3.43286,0.4792,84.2505,88.1626
32,-3_1_0,0_1_1,3.44931,0.47904,84.1571,88.0854
32,-3_1_0,0_1_1,3.43968,0.470624,84.4648,88.3751
32,-3_1_0,0_1_1,3.44227,0.47872,84.4711,88.3921
32,-3_1_0,0_1_1,3.51494,0.482784,84.67,88.6677
32,-3_1_0,0_1_1,3.4168,0.487616,90.2396,94.144
32,-3_1_0,1_0_0,3.44035,0.487392,84.4096,88.3373
32,-3_1_0,1_0_0,3.47485,0.477856,84.5928,88.5455
32,-3_1_0,1_0_0,3.44864,0.491328,84.1843,88.1243
32,-3_1_0,1_0_0,3.53898,0.49712,85.0883,89.1244
32,-3_1_0,1_0_0,3.43981,0.478976,84.689,88.6078
32,-3_1_0,1_0_0,3.42368,0.503808,90.0785,94.006
32,-3_1_0,1_0_0,3.50131,0.476832,84.5827,88.5608
32,-3_1_0,1_0_0,3.42368,0.4776,84.8686,88.7699
32,-3_1_0,1_0_0,3.60461,0.559392,85.9828,90.1468
32,-3_1_0,1_0_0,3.50464,0.475456,83.8444,87.8245
32,-3_1_0,-1_0_0,3.54205,0.505472,83.0334,87.081
32,-3_1_0,-1_0_0,3.57392,0.529632,84.4861,88.5896
32,-3_1_0,-1_0_0,3.46458,0.478176,84.5837,88.5265
32,-3_1_0,-1_0_0,3.48576,0.485344,83.4817,87.4528
32,-3_1_0,-1_0_0,3.40493,0.520544,90.3446,94.2701
32,-3_1_0,-1_0_0,3.48691,0.480864,84.3387,88.3064
32,-3_1_0,-1_0_0,3.47485,0.557248,85.0548,89.0869
32,-3_1_0,-1_0_0,3.43946,0.483232,84.9051,88.8278
32,-3_1_0,-1_0_0,3.42928,0.480864,84.0512,87.9614
32,-3_1_0,-1_0_0,3.42995,0.476896,83.2271,87.1339
32,-3_1_0,0_1_0,3.41082,0.482304,83.3752,87.2683
32,-3_1_0,0_1_0,3.45782,0.482112,83.9489,87.8889
32,-3_1_0,0_1_0,3.44422,0.471104,84.0421,87.9574
32,-3_1_0,0_1_0,3.37258,0.492288,90.8732,94.738
32,-3_1_0,0_1_0,3.44419,0.470944,84.676,88.5912
32,-3_1_0,0_1_0,3.43949,0.488384,84.6107,88.5386
32,-3_1_0,0_1_0,3.46026,0.47792,84.179,88.1172
32,-3_1_0,0_1_0,3.42845,0.48336,84.5036,88.4154
32,-3_1_0,0_1_0,3.47126,0.47616,84.7194,88.6668
32,-3_1_0,0_1_0,3.34022,0.491712,91.6147,95.4467
32,3_1_0,0_1_1,3.44413,0.476416,77.0247,80.9453
32,3_1_0,0_1_1,3.45786,0.47472,76.8764,80.809
32,3_1_0,0_1_1,3.46582,0.472928,77.4864,81.4251
32,3_1_0,0_1_1,3.47021,0.483328,77.0382,80.9918
32,3_1_0,0_1_1,3.45024,0.483168,77.1135,81.0469
32,3_1_0,0_1_1,3.33046,0.493344,87.2556,91.0794
32,3_1_0,0_1_1,3.36102,0.5064,84.4001,88.2676
32,3_1_0,0_1_1,3.37165,0.491488,84.7397,88.6029
32,3_1_0,0_1_1,3.38835,0.50112,86.4292,90.3187
32,3_1_0,0_1_1,3.41053,0.497728,83.5872,87.4955
32,3_1_0,1_0_0,3.37677,0.499744,83.8623,87.7388
32,3_1_0,1_0_0,3.39338,0.50384,83.8844,87.7816
32,3_1_0,1_0_0,3.3335,0.479872,83.5219,87.3352
32,3_1_0,1_0_0,3.37482,0.492704,83.5715,87.4391
32,3_1_0,1_0_0,3.2345,0.508896,91.5368,95.2802
32,3_1_0,1_0_0,3.37283,0.506304,84.5352,88.4143
32,3_1_0,1_0_0,3.36976,0.494528,86.0157,89.88
32,3_1_0,1_0_0,3.36877,0.493568,83.7978,87.6601
32,3_1_0,1_0_0,3.42077,0.491616,84.2236,88.136
32,3_1_0,1_0_0,3.3432,0.488416,84.3858,88.2174
32,3_1_0,-1_0_0,3.36826,0.489664,83.4827,87.3407
32,3_1_0,-1_0_0,3.33357,0.485216,83.5498,87.3686
32,3_1_0,-1_0_0,3.28886,0.518144,91.0901,94.8971
32,3_1_0,-1_0_0,3.4031,0.489472,85.1802,89.0728
32,3_1_0,-1_0_0,3.36803,0.484064,84.2037,88.0558
32,3_1_0,-1_0_0,3.37085,0.4912,83.4507,87.3127
32,3_1_0,-1_0_0,3.37053,0.490624,83.2434,87.1046
32,3_1_0,-1_0_0,3.37878,0.485376,83.5552,87.4193
32,3_1_0,-1_0_0,3.34157,0.484288,83.45,87.2758
32,3_1_0,-1_0_0,3.40854,0.490048,90.8922,94.7907
32,3_1_0,0_1_0,3.3943,0.48848,85.3011,89.1839
32,3_1_0,0_1_0,3.38045,0.494688,85.2792,89.1543
32,3_1_0,0_1_0,3.38608,0.48608,84.1848,88.057
32,3_1_0,0_1_0,3.37686,0.491616,83.8102,87.6787
32,3_1_0,0_1_0,3.3711,0.485152,84.4246,88.2809
32,3_1_0,0_1_0,3.33229,0.489216,84.0631,87.8846
32,3_1_0,0_1_0,3.38374,0.489568,83.9455,87.8188
32,3_1_0,0_1_0,3.29043,0.503424,92.0231,95.8169
32,3_1_0,0_1_0,3.37629,0.49312,83.7157,87.5852
32,3_1_0,0_1_0,3.38378,0.495616,83.9692,87.8486
32,0_4_0,0_1_1,3.38528,0.494016,145.396,149.275
32,0_4_0,0_1_1,3.76704,0.45248,89.1111,93.3307
32,0_4_0,0_1_1,3.75418,0.452704,89.1347,93.3415
32,0_4_0,0_1_1,3.77136,0.455584,89.0688,93.2958
32,0_4_0,0_1_1,3.7313,0.466656,88.673,92.871
32,0_4_0,0_1_1,3.76294,0.452512,88.8532,93.0686
32,0_4_0,0_1_1,3.75763,0.448288,88.8138,93.0197
32,0_4_0,0_1_1,3.7583,0.458208,89.0211,93.2377
32,0_4_0,0_1_1,3.76058,0.4544,88.935,93.15
32,0_4_0,0_1_1,3.77072,0.450816,88.9928,93.2143
32,0_4_0,1_0_0,3.76541,0.445536,88.8856,93.0966
32,0_4_0,1_0_0,3.77251,0.458208,88.946,93.1767
32,0_4_0,1_0_0,3.75766,0.450848,89.2186,93.4271
32,0_4_0,1_0_0,3.75677,0.457184,89.1467,93.3607
32,0_4_0,1_0_0,3.75859,0.45712,89.1509,93.3667
32,0_4_0,1_0_0,3.78016,0.44832,88.9866,93.2151
32,0_4_0,1_0_0,3.76938,0.452096,89.0247,93.2461
32,0_4_0,1_0_0,3.76058,0.47008,89.2891,93.5197
32,0_4_0,1_0_0,3.756,0.453056,89.0055,93.2145
32,0_4_0,1_0_0,3.76602,0.4584,89.0714,93.2958
32,0_4_0,-1_0_0,3.77302,0.4544,88.9555,93.1829
32,0_4_0,-1_0_0,3.81158,0.466112,89.033,93.3107
32,0_4_0,-1_0_0,3.77965,0.455424,88.9206,93.1556
32,0_4_0,-1_0_0,3.75107,0.45264,89.1217,93.3254
32,0_4_0,-1_0_0,3.76352,0.46032,88.8388,93.0627
32,0_4_0,-1_0_0,3.77322,0.44976,89.0088,93.2318
32,0_4_0,-1_0_0,3.76864,0.453408,88.7963,93.0184
32,0_4_0,-1_0_0,3.76672,0.448768,89.1063,93.3218
32,0_4_0,-1_0_0,3.76141,0.462848,88.7175,92.9417
32,0_4_0,-1_0_0,3.76749,0.456416,89.0076,93.2316
32,0_4_0,0_1_0,3.78045,0.456704,89.1897,93.4268
32,0_4_0,0_1_0,3.77434,0.452192,88.9578,93.1843
32,0_4_0,0_1_0,3.79408,0.459136,88.904,93.1572
32,0_4_0,0_1_0,3.80714,0.456768,89.0317,93.2956
32,0_4_0,0_1_0,3.82278,0.507712,89.4818,93.8123
32,0_4_0,0_1_0,3.76688,0.457312,89.1556,93.3797
32,0_4_0,0_1_0,3.77933,0.443392,89.0677,93.2905
32,0_4_0,0_1_0,3.77155,0.45568,89.1553,93.3825
32,0_4_0,0_1_0,3.77645,0.458528,88.9818,93.2167
32,0_4_0,0_1_0,3.78736,0.446912,88.9547,93.189
32,2_2_2,0_1_1,3.75389,0.44928,66.6054,70.8085
32,2_2_2,0_1_1,3.78803,0.451776,65.9733,70.2131
32,2_2_2,0_1_1,3.75562,0.440928,65.9832,70.1797
32,2_2_2,0_1_1,3.75296,0.441312,65.7023,69.8966
32,2_2_2,0_1_1,3.74819,0.453088,70.1202,74.3214
32,2_2_2,0_1_1,3.56378,0.46496,83.9383,87.967
32,2_2_2,0_1_1,3.50307,0.467136,91.3121,95.2823
32,2_2_2,0_1_1,3.52726,0.458752,84.6707,88.6567
32,2_2_2,0_1_1,3.57754,0.475136,82.7754,86.8281
32,2_2_2,0_1_1,3.57354,0.453024,83.4183,87.4449
32,2_2_2,1_0_0,3.56426,0.455616,83.7453,87.7652
32,2_2_2,1_0_0,3.52566,0.45344,83.4865,87.4656
32,2_2_2,1_0_0,3.58512,0.4496,88.27,92.3047
32,2_2_2,1_0_0,3.55434,0.464896,88.3875,92.4067
32,2_2_2,1_0_0,3.47459,0.483328,97.0351,100.993
32,2_2_2,1_0_0,3.5367,0.458496,84.6412,88.6364
32,2_2_2,1_0_0,3.56358,0.46704,85.7851,89.8157
32,2_2_2,1_0_0,3.54269,0.45888,84.3784,88.38
32,2_2_2,1_0_0,3.55658,0.463488,83.3108,87.3309
32,2_2_2,1_0_0,3.57174,0.469088,85.0917,89.1326
32,2_2_2,-1_0_0,3.46061,0.495712,91.2222,95.1785
32,2_2_2,-1_0_0,3.61904,0.462592,83.6128,87.6945
32,2_2_2,-1_0_0,3.58579,0.457568,83.4731,87.5164
32,2_2_2,-1_0_0,3.56336,0.462272,84.2953,88.3209
32,2_2_2,-1_0_0,3.56832,0.457184,85.4111,89.4366
32,2_2_2,-1_0_0,3.55293,0.468992,84.568,88.5899
32,2_2_2,-1_0_0,3.59213,0.454656,82.694,86.7408
32,2_2_2,-1_0_0,3.58554,0.457312,83.052,87.0949
32,2_2_2,-1_0_0,3.62176,0.468864,83.1111,87.2017
32,2_2_2,-1_0_0,3.56038,0.45856,85.2253,89.2442
32,2_2_2,0_1_0,3.5705,0.4584,82.0905,86.1194
32,2_2_2,0_1_0,3.57472,0.460672,80.8367,84.8721
32,2_2_2,0_1_0,3.59162,0.462272,82.4822,86.5361
32,2_2_2,0_1_0,3.55264,0.458368,82.3599,86.3709
32,2_2_2,0_1_0,3.57165,0.457216,82.2659,86.2947
32,2_2_2,0_1_0,3.59082,0.458752,86.8414,90.891
32,2_2_2,0_1_0,3.4664,0.470432,87.9922,91.929
32,2_2_2,0_1_0,3.61187,0.458432,86.0642,90.1345
32,2_2_2,0_1_0,3.59242,0.457824,82.5082,86.5585
32,2_2_2,0_1_0,3.53168,0.460832,82.6271,86.6196
64,0_1_3,0_1_1,12.847,1.51418,372.936,387.297
64,0_1_3,0_1_1,14.488,1.13674,228.873,244.498
64,0_1_3,0_1_1,14.504,1.14278,228.634,244.281
64,0_1_3,0_1_1,14.5052,1.1407,228.713,244.359
64,0_1_3,0_1_1,14.4664,1.13347,229.449,245.049
64,0_1_3,0_1_1,14.4018,1.13382,228.962,244.497
