Resolution,Eye_Setting,Light_Setting,Transform_ms,Binning_ms,Raster_ms,Total_ms
16,0_4_0,0_1_1,0.913632,0.20176,41.8696,42.985
16,0_4_0,0_1_1,0.924928,0.17968,41.8566,42.9612
16,0_4_0,0_1_1,0.90352,0.173056,41.5603,42.6369
16,0_4_0,0_1_1,0.903744,0.167488,40.9894,42.0606
16,0_4_0,0_1_1,0.90944,0.18608,41.6242,42.7197
16,0_4_0,1_0_0,0.887968,0.166848,41.1774,42.2322
16,0_4_0,1_0_0,0.904096,0.172032,41.2468,42.3229
16,0_4_0,1_0_0,0.894912,0.168352,41.4048,42.4681
16,0_4_0,1_0_0,0.899552,0.172032,40.5045,41.5761
16,0_4_0,1_0_0,0.892192,0.165696,40.6081,41.666
16,0_4_0,1_0_0,0.882144,0.164608,40.6039,41.6507
16,0_4_0,1_0_0,0.91504,0.175456,40.3784,41.4689
16,0_4_0,1_0_0,0.893888,0.16592,40.902,41.9618
16,0_4_0,1_0_0,0.894688,0.169984,40.7687,41.8334
16,0_4_0,1_0_0,0.877664,0.16576,40.5514,41.5948
16,0_4_0,-1_0_0,0.900896,0.170112,40.7745,41.8455
16,0_4_0,-1_0_0,0.89104,0.1704,40.981,42.0425
16,0_4_0,-1_0_0,0.880576,0.168672,40.8412,41.8905
16,0_4_0,-1_0_0,0.896352,0.170496,40.352,41.4188
16,0_4_0,-1_0_0,0.884192,0.16608,40.9805,42.0308
16,0_4_0,-1_0_0,0.892768,0.169984,40.5263,41.589
16,0_4_0,-1_0_0,0.88464,0.16496,40.6844,41.734
16,0_4_0,-1_0_0,0.89952,0.167936,40.7874,41.8548
16,0_4_0,-1_0_0,0.889472,0.16848,40.9077,41.9657
16,0_4_0,-1_0_0,0.902624,0.173824,40.6171,41.6936
16,0_4_0,0_1_0,0.900704,0.167936,40.3694,41.438
16,0_4_0,0_1_0,0.88464,0.163488,40.5915,41.6396
16,0_4_0,0_1_0,0.890144,0.17152,40.9504,42.0121
16,0_4_0,0_1_0,0.891008,0.1688,40.8179,41.8777
16,0_4_0,0_1_0,0.87952,0.169888,40.8078,41.8572
16,0_4_0,0_1_0,0.888224,0.162816,41.1051,42.1561
16,0_4_0,0_1_0,0.900384,0.171552,41.1915,42.2635
16,0_4_0,0_1_0,0.897472,0.172192,41.5203,42.59
16,0_4_0,0_1_0,0.894656,0.168192,41.3567,42.4196
16,0_4_0,0_1_0,0.897248,0.167936,40.9916,42.0568
16,2_2_2,0_1_1,0.896576,0.178144,31.6065,32.6812
16,2_2_2,0_1_1,0.886432,0.176128,30.6691,31.7316
16,2_2_2,0_1_1,0.895072,0.171488,31.4485,32.5151
16,2_2_2,0_1_1,0.896096,0.169504,31.3254,32.391
16,2_2_2,0_1_1,0.895424,0.175744,30.79,31.8612
16,2_2_2,0_1_1,0.890336,0.176128,31.0853,32.1518
16,2_2_2,0_1_1,0.89328,0.17744,31.6183,32.6891
16,2_2_2,0_1_1,0.890432,0.177344,31.3606,32.4284
16,2_2_2,0_1_1,0.895456,0.174048,31.6716,32.7412
16,2_2_2,0_1_1,0.891168,0.171776,32.5091,33.572
16,2_2_2,1_0_0,0.905664,0.178752,32.2737,33.3581
16,2_2_2,1_0_0,0.890944,0.176096,33.0523,34.1194
16,2_2_2,1_0_0,0.888608,0.178176,33.5002,34.567
16,2_2_2,1_0_0,0.889536,0.17776,33.7634,34.8307
16,2_2_2,1_0_0,0.890016,0.177952,33.3308,34.3988
16,2_2_2,1_0_0,0.88832,0.176128,33.4637,34.5282
16,2_2_2,1_0_0,0.905376,0.183616,34.0316,35.1206
16,2_2_2,1_0_0,0.895488,0.183328,34.6044,35.6832
16,2_2_2,1_0_0,0.892448,0.176096,34.5339,35.6024
16,2_2_2,1_0_0,0.905344,0.177344,34.7352,35.8179
16,2_2_2,-1_0_0,0.898688,0.189888,34.2141,35.3027
16,2_2_2,-1_0_0,0.888,0.182208,34.1777,35.2479
16,2_2_2,-1_0_0,0.890944,0.176128,33.9724,35.0395
16,2_2_2,-1_0_0,0.896032,0.174112,33.6819,34.752
16,2_2_2,-1_0_0,0.894656,0.183072,34.2034,35.2811
16,2_2_2,-1_0_0,0.889728,0.180192,34.684,35.754
16,2_2_2,-1_0_0,0.885824,0.178304,34.6448,35.7089
16,2_2_2,-1_0_0,0.88224,0.178144,35.3368,36.3972
16,2_2_2,-1_0_0,0.901152,0.185728,35.1921,36.279
16,2_2_2,-1_0_0,0.893088,0.185184,35.0409,36.1192
16,2_2_2,0_1_0,0.885184,0.182272,35.5127,36.5802
16,2_2_2,0_1_0,0.89104,0.180224,36.2011,37.2723
16,2_2_2,0_1_0,0.893184,0.18576,35.6162,36.6951
16,2_2_2,0_1_0,0.89392,0.190464,35.6068,36.6912
16,2_2_2,0_1_0,0.890912,0.188352,35.8854,36.9647
16,2_2_2,0_1_0,0.883072,0.18144,36.0459,37.1104
16,2_2_2,0_1_0,0.894176,0.186336,35.8332,36.9137
16,2_2_2,0_1_0,0.9024,0.18816,35.4895,36.58
16,2_2_2,0_1_0,0.902528,0.190912,36.5547,37.6482
16,2_2_2,0_1_0,0.927552,0.188416,37.2144,38.3304
32,0_1_3,0_1_1,3.2113,0.57984,158.764,162.555
32,0_1_3,0_1_1,3.47043,0.463456,94.184,98.1179
32,0_1_3,0_1_1,3.55536,0.469632,90.8008,94.8258
32,0_1_3,0_1_1,3.5048,0.462208,91.1496,95.1166
32,0_1_3,0_1_1,3.57715,0.45712,85.1871,89.2214
32,0_1_3,0_1_1,3.56461,0.475584,83.6439,87.6841
32,0_1_3,0_1_1,3.60963,0.448608,83.5036,87.5618
32,0_1_3,0_1_1,3.58838,0.453984,83.5256,87.568
32,0_1_3,0_1_1,3.60336,0.487648,83.4394,87.5304
32,0_1_3,0_1_1,3.61069,0.454656,82.7257,86.791
32,0_1_3,1_0_0,3.6009,0.454656,86.7399,90.7954
32,0_1_3,1_0_0,3.51238,0.46096,89.1351,93.1085
32,0_1_3,1_0_0,3.58547,0.452608,85.1045,89.1426
32,0_1_3,1_0_0,3.58563,0.456736,82.8062,86.8486
32,0_1_3,1_0_0,3.56579,0.451008,84.1719,88.1887
32,0_1_3,1_0_0,3.57187,0.452736,83.1331,87.1577
32,0_1_3,1_0_0,3.60022,0.444416,83.2356,87.2802
32,0_1_3,1_0_0,3.58211,0.43248,83.1662,87.1808
32,0_1_3,1_0_0,3.52691,0.465472,90.0731,94.0655
32,0_1_3,1_0_0,3.55709,0.454592,84.7692,88.7809
32,0_1_3,-1_0_0,3.61107,0.456672,84.5157,88.5835
32,0_1_3,-1_0_0,3.58518,0.456064,84.5099,88.5512
32,0_1_3,-1_0_0,3.59869,0.45472,84.2104,88.2638
32,0_1_3,-1_0_0,3.5609,0.473312,83.4465,87.4807
32,0_1_3,-1_0_0,3.57837,0.459264,88.6131,92.6507
32,0_1_3,-1_0_0,3.58006,0.46464,89.0626,93.1073
32,0_1_3,-1_0_0,3.57555,0.45472,86.1792,90.2094
32,0_1_3,-1_0_0,3.56768,0.463936,84.5652,88.5969
32,0_1_3,-1_0_0,3.57776,0.46192,83.7755,87.8151
32,0_1_3,-1_0_0,3.59238,0.446624,84.6035,88.6425
32,0_1_3,0_1_0,3.59683,0.45232,83.6637,87.7129
32,0_1_3,0_1_0,3.5904,0.456704,83.2717,87.3188
32,0_1_3,0_1_0,3.62707,0.444416,83.1938,87.2653
32,0_1_3,0_1_0,3.58608,0.4608,83.323,87.3699
32,0_1_3,0_1_0,3.57059,0.45168,83.3362,87.3584
32,0_1_3,0_1_0,3.52586,0.456896,90.4015,94.3842
32,0_1_3,0_1_0,3.54208,0.451584,85.0741,89.0678
32,0_1_3,0_1_0,3.5711,0.456704,83.8662,87.894
32,0_1_3,0_1_0,3.87376,0.458336,84.9684,89.3005
32,0_1_3,0_1_0,3.61619,0.457056,83.92,87.9932
32,-3_1_0,0_1_1,3.57018,0.449984,83.7572,87.7774
32,-3_1_0,0_1_1,3.57069,0.460832,88.2724,92.3039
32,-3_1_0,0_1_1,3.50618,0.467072,88.763,92.7363
32,-3_1_0,0_1_1,3.58278,0.485248,87.4055,91.4736
32,-3_1_0,0_1_1,3.58973,0.466208,84.1876,88.2435
32,-3_1_0,0_1_1,3.56627,0.454688,83.5276,87.5486
32,-3_1_0,0_1_1,3.5809,0.463872,83.2862,87.3309
32,-3_1_0,0_1_1,3.60493,0.4592,83.2764,87.3405
32,-3_1_0,0_1_1,3.54352,0.456352,83.3157,87.3156
32,-3_1_0,0_1_1,3.52013,0.454144,90.8817,94.856
32,-3_1_0,1_0_0,3.61226,0.448448,84.7308,88.7915
32,-3_1_0,1_0_0,3.60694,0.460736,84.6828,88.7505
32,-3_1_0,1_0_0,3.54758,0.451936,84.341,88.3405
32,-3_1_0,1_0_0,3.58621,0.4656,84.0025,88.0543
32,-3_1_0,1_0_0,3.56541,0.453248,85.5366,89.5553
32,-3_1_0,1_0_0,3.53766,0.46272,82.5876,86.588
32,-3_1_0,1_0_0,3.56653,0.446656,82.4266,86.4398
32,-3_1_0,1_0_0,3.544,0.458688,82.7334,86.7361
32,-3_1_0,1_0_0,3.55594,0.458336,82.7535,86.7677
32,-3_1_0,1_0_0,3.5464,0.446112,82.9672,86.9597
32,-3_1_0,-1_0_0,3.53533,0.466848,90.525,94.5272
32,-3_1_0,-1_0_0,3.6104,0.448608,84.7627,88.8217
32,-3_1_0,-1_0_0,3.55088,0.46176,84.738,88.7507
32,-3_1_0,-1_0_0,3.58829,0.454144,84.5127,88.5551
32,-3_1_0,-1_0_0,3.59418,0.446464,84.7183,88.759
32,-3_1_0,-1_0_0,3.55072,0.462272,84.5766,88.5896
32,-3_1_0,-1_0_0,3.48445,0.466368,90.6977,94.6485
32,-3_1_0,-1_0_0,3.5416,0.454656,84.3909,88.3872
32,-3_1_0,-1_0_0,3.59747,0.461056,84.5778,88.6363
32,-3_1_0,-1_0_0,3.55587,0.448512,84.6509,88.6553
32,-3_1_0,0_1_0,3.59133,0.458816,82.7587,86.8088
32,-3_1_0,0_1_0,3.56848,0.45872,82.8127,86.8399
32,-3_1_0,0_1_0,3.56813,0.462368,82.7205,86.751
32,-3_1_0,0_1_0,3.54845,0.458752,82.9132,86.9204
32,-3_1_0,0_1_0,3.61706,0.446464,83.8265,87.89
32,-3_1_0,0_1_0,3.59002,0.456608,89.5826,93.6292
32,-3_1_0,0_1_0,3.55376,0.46192,86.1816,90.1973
32,-3_1_0,0_1_0,3.59875,0.47008,88.6309,92.6998
32,-3_1_0,0_1_0,3.5568,0.455936,82.8293,86.842
32,-3_1_0,0_1_0,3.57274,0.454656,81.9024,85.9298
32,3_1_0,0_1_1,3.61194,0.45808,76.3875,80.4575
32,3_1_0,0_1_1,3.60477,0.454656,76.3391,80.3985
32,3_1_0,0_1_1,3.57286,0.452608,76.8423,80.8678
32,3_1_0,0_1_1,3.4488,0.472768,87.6315,91.5531
32,3_1_0,0_1_1,3.51507,0.471136,83.3091,87.2953
32,3_1_0,0_1_1,3.51866,0.457696,83.4378,87.4141
32,3_1_0,0_1_1,3.54573,0.463776,83.8305,87.84
32,3_1_0,0_1_1,3.53466,0.464896,83.3725,87.372
32,3_1_0,0_1_1,3.54694,0.458528,83.6512,87.6566
32,3_1_0,0_1_1,3.52218,0.467168,88.6968,92.6862
32,3_1_0,1_0_0,3.4472,0.473632,89.4107,93.3315
32,3_1_0,1_0_0,3.49078,0.459456,89.1596,93.1098
32,3_1_0,1_0_0,3.53914,0.4752,83.822,87.8363
32,3_1_0,1_0_0,3.52851,0.463008,83.68,87.6716
32,3_1_0,1_0_0,3.51328,0.457056,84.2396,88.21
32,3_1_0,1_0_0,3.52166,0.45888,84.0835,88.0641
32,3_1_0,1_0_0,3.56797,0.46272,83.4091,87.4397
32,3_1_0,1_0_0,3.43309,0.485408,90.5163,94.4348
32,3_1_0,1_0_0,3.51018,0.460864,83.2201,87.1912
32,3_1_0,1_0_0,3.51667,0.479232,83.832,87.8279
32,3_1_0,-1_0_0,3.5137,0.46528,84.3462,88.3252
32,3_1_0,-1_0_0,3.52131,0.470912,84.2907,88.2829
32,3_1_0,-1_0_0,3.57104,0.46448,83.469,87.5045
32,3_1_0,-1_0_0,3.42918,0.5024,90.5833,94.5149
32,3_1_0,-1_0_0,3.54608,0.470848,84.5944,88.6114
32,3_1_0,-1_0_0,3.53898,0.466784,83.9217,87.9275
32,3_1_0,-1_0_0,3.51152,0.490688,83.6083,87.6105
32,3_1_0,-1_0_0,3.52157,0.463136,84.0755,88.0602
32,3_1_0,-1_0_0,3.51235,0.47104,84.0379,88.0213
32,3_1_0,-1_0_0,3.52195,0.4608,90.8091,94.7918
32,3_1_0,0_1_0,3.54432,0.468032,86.2485,90.2608
32,3_1_0,0_1_0,3.55053,0.460832,86.3202,90.3316
32,3_1_0,0_1_0,3.50819,0.468672,84.1636,88.1405
32,3_1_0,0_1_0,3.51795,0.458528,83.3876,87.3641
32,3_1_0,0_1_0,3.52307,0.46704,83.4528,87.4429
32,3_1_0,0_1_0,3.80867,0.469792,83.598,87.8765
32,3_1_0,0_1_0,3.5105,0.457984,83.7938,87.7622
32,3_1_0,0_1_0,3.44038,0.477184,90.3356,94.2532
32,3_1_0,0_1_0,3.52557,0.463808,84.3028,88.2922
32,3_1_0,0_1_0,3.5169,0.464512,83.6356,87.617
32,0_4_0,0_1_1,3.55664,0.456736,132.785,136.799
32,0_4_0,0_1_1,3.75155,0.448672,97.6122,101.812
32,0_4_0,0_1_1,3.80122,0.431392,97.7854,102.018
32,0_4_0,0_1_1,3.79443,0.434752,97.3684,101.598
32,0_4_0,0_1_1,3.7608,0.445952,97.5372,101.744
32,0_4_0,0_1_1,3.80704,0.48128,98.1507,102.439
32,0_4_0,0_1_1,3.84707,0.466816,98.2369,102.551
32,0_4_0,0_1_1,3.83757,0.464896,98.1917,102.494
32,0_4_0,0_1_1,3.74992,0.43024,98.3228,102.503
32,0_4_0,0_1_1,3.7671,0.45216,97.9468,102.166
32,0_4_0,1_0_0,3.82637,0.518912,98.4231,102.768
32,0_4_0,1_0_0,3.78205,0.442944,98.3655,102.59
32,0_4_0,1_0_0,3.79277,0.43424,97.8156,102.043
32,0_4_0,1_0_0,3.80464,0.438112,97.8231,102.066
32,0_4_0,1_0_0,3.79139,0.448736,97.7052,101.945
32,0_4_0,1_0_0,3.79069,0.44032,97.4967,101.728
32,0_4_0,1_0_0,3.78576,0.435616,97.562,101.783
32,0_4_0,1_0_0,3.79616,0.447712,97.4389,101.683
32,0_4_0,1_0_0,3.77862,0.43936,97.8144,102.032
32,0_4_0,1_0_0,3.79923,0.438368,97.8202,102.058
32,0_4_0,-1_0_0,3.76998,0.45792,97.7349,101.963
32,0_4_0,-1_0_0,3.79392,0.442368,97.673,101.909
32,0_4_0,-1_0_0,3.79194,0.44096,97.4539,101.687
32,0_4_0,-1_0_0,3.78768,0.44176,97.4751,101.705
32,0_4_0,-1_0_0,3.78483,0.444864,97.4049,101.635
32,0_4_0,-1_0_0,3.78355,0.436576,97.2654,101.486
32,0_4_0,-1_0_0,3.74394,0.45264,97.4426,101.639
32,0_4_0,-1_0_0,3.77424,0.444192,97.4601,101.679
32,0_4_0,-1_0_0,3.77709,0.43632,97.3102,101.524
32,0_4_0,-1_0_0,3.78554,0.44032,97.497,101.723
32,0_4_0,0_1_0,3.80614,0.437248,97.817,102.06
32,0_4_0,0_1_0,3.76477,0.434304,97.8182,102.017
32,0_4_0,0_1_0,3.76416,0.441248,97.5351,101.741
32,0_4_0,0_1_0,3.78426,0.432,97.4554,101.672
32,0_4_0,0_1_0,3.78874,0.440416,97.7479,101.977
32,0_4_0,0_1_0,3.7856,0.444704,97.9173,102.148
32,0_4_0,0_1_0,3.80314,0.445536,97.5769,101.826
32,0_4_0,0_1_0,3.76534,0.442528,97.6974,101.905
32,0_4_0,0_1_0,3.77786,0.444384,97.3863,101.609
32,0_4_0,0_1_0,3.79411,0.43984,97.7851,102.019
32,2_2_2,0_1_1,3.79773,0.443936,73.6626,77.9042
32,2_2_2,0_1_1,3.79728,0.445984,73.7883,78.0316
32,2_2_2,0_1_1,3.79523,0.44704,75.3439,79.5862
32,2_2_2,0_1_1,3.76867,0.43312,74.0466,78.2484
32,2_2_2,0_1_1,3.80742,0.446624,74.3394,78.5935
32,2_2_2,0_1_1,3.63344,0.460512,87.0498,91.1437
32,2_2_2,0_1_1,3.6447,0.445472,84.3336,88.4238
32,2_2_2,0_1_1,3.68112,0.438816,84.3865,88.5065
32,2_2_2,0_1_1,3.67309,0.4552,84.3408,88.4691
32,2_2_2,0_1_1,3.63053,0.449568,84.5158,88.5959
32,2_2_2,1_0_0,3.71949,0.4528,84.0707,88.2429
32,2_2_2,1_0_0,3.6016,0.447232,90.9578,95.0067
32,2_2_2,1_0_0,3.67853,0.452512,84.0982,88.2292
32,2_2_2,1_0_0,3.72003,0.447488,83.4388,87.6063
32,2_2_2,1_0_0,3.67738,0.44544,83.9823,88.1052
32,2_2_2,1_0_0,3.65818,0.441664,83.6712,87.771
32,2_2_2,1_0_0,3.67824,0.456864,83.7739,87.909
32,2_2_2,1_0_0,3.69107,0.460704,90.4174,94.5692
32,2_2_2,1_0_0,3.62928,0.447488,90.1828,94.2596
32,2_2_2,1_0_0,3.53152,0.468992,95.9068,99.9073
32,2_2_2,-1_0_0,3.60998,0.44736,86.639,90.6964
32,2_2_2,-1_0_0,3.69338,0.44976,81.9992,86.1423
32,2_2_2,-1_0_0,3.69485,0.445504,83.5793,87.7196
32,2_2_2,-1_0_0,3.69642,0.444672,82.9519,87.093
32,2_2_2,-1_0_0,3.65331,0.435328,82.9743,87.0629
32,2_2_2,-1_0_0,3.7167,0.441824,82.4931,86.6516
32,2_2_2,-1_0_0,3.69094,0.452128,87.8445,91.9876
32,2_2_2,-1_0_0,3.59738,0.45456,89.4464,93.4984
32,2_2_2,-1_0_0,3.61098,0.44336,87.593,91.6474
32,2_2_2,-1_0_0,3.65069,0.454752,85.348,89.4534
32,2_2_2,0_1_0,3.69277,0.444768,82.9235,87.061
32,2_2_2,0_1_0,3.656,0.43856,83.8973,87.9919
32,2_2_2,0_1_0,3.67299,0.447168,84.9418,89.062
32,2_2_2,0_1_0,3.67766,0.450464,84.0864,88.2145
32,2_2_2,0_1_0,3.56925,0.45056,91.2367,95.2565
32,2_2_2,0_1_0,3.67638,0.446592,84.3951,88.5181
32,2_2_2,0_1_0,3.6513,0.448768,83.4541,87.5542
32,2_2_2,0_1_0,3.66992,0.429472,83.4837,87.5831
32,2_2_2,0_1_0,3.67466,0.451488,82.694,86.8202
32,2_2_2,0_1_0,3.67168,0.447872,85.0602,89.1797
64,0_1_3,0_1_1,11.9161,1.22701,408.293,421.436
64,0_1_3,0_1_1,15.6126,0.856096,267.352,283.821
64,0_1_3,0_1_1,14.6093,0.859584,265.322,280.791
64,0_1_3,0_1_1,14.4978,0.864352,265.258,280.621
64,0_1_3,0_1_1,14.5864,0.86016,265.858,281.305
64,0_1_3,0_1_1,14.5272,0.857696,265.795,281.18
64,0_1_3,0_1_1,14.4814,0.863296,265.261,280.605
64,0_1_3,0_1_1,14.5908,0.867168,265.265,280.723
