Resolution,Eye_Setting,Light_Setting,Transform_ms,Binning_ms,Raster_ms,Total_ms
16,3_1_0,1_0_0,0.958912,0.227264,36.6474,37.8336
16,3_1_0,1_0_0,0.947648,0.219552,36.1803,37.3475
16,3_1_0,1_0_0,0.933184,0.219136,37.3966,38.5489
16,3_1_0,1_0_0,0.945248,0.221088,37.8493,39.0156
16,3_1_0,1_0_0,0.964224,0.228128,37.7924,38.9847
16,3_1_0,1_0_0,0.963936,0.233536,37.3168,38.5143
16,3_1_0,1_0_0,0.953024,0.219712,36.9623,38.135
16,3_1_0,1_0_0,0.93888,0.221184,36.3858,37.5458
16,3_1_0,1_0_0,0.950688,0.22528,36.9827,38.1586
16,3_1_0,1_0_0,0.929088,0.21504,37.2558,38.3999
16,3_1_0,-1_0_0,0.952736,0.217792,37.2036,38.3741
16,3_1_0,-1_0_0,0.96128,0.228512,37.3642,38.554
16,3_1_0,-1_0_0,0.923584,0.217824,37.3087,38.4501
16,3_1_0,-1_0_0,0.957376,0.227296,37.4203,38.605
16,3_1_0,-1_0_0,0.932928,0.219072,37.3032,38.4552
16,3_1_0,-1_0_0,0.934208,0.216672,36.6906,37.8414
16,3_1_0,-1_0_0,0.928448,0.221184,36.8516,38.0012
16,3_1_0,-1_0_0,0.932224,0.21712,36.9855,38.1348
16,3_1_0,-1_0_0,0.93536,0.223264,37.4053,38.5639
16,3_1_0,-1_0_0,0.928384,0.2208,36.8733,38.0225
16,3_1_0,0_1_0,0.940384,0.217088,37.1743,38.3318
16,3_1_0,0_1_0,0.932288,0.222048,36.9944,38.1488
16,3_1_0,0_1_0,0.925152,0.216256,36.9314,38.0728
16,3_1_0,0_1_0,0.93232,0.22208,37.2484,38.4028
16,3_1_0,0_1_0,0.933504,0.2176,37.4577,38.6088
16,3_1_0,0_1_0,0.93104,0.217664,37.4004,38.5491
16,3_1_0,0_1_0,0.93056,0.216928,37.3431,38.4906
16,3_1_0,0_1_0,0.92736,0.223136,37.0651,38.2156
16,3_1_0,0_1_0,0.935776,0.222688,36.773,37.9315
16,3_1_0,0_1_0,0.927424,0.21616,37.0888,38.2324
16,0_4_0,0_1_1,0.925856,0.208512,52.4092,53.5435
16,0_4_0,0_1_1,0.926752,0.19728,47.8226,48.9467
16,0_4_0,0_1_1,0.903136,0.193376,47.3002,48.3967
16,0_4_0,0_1_1,0.90912,0.181984,40.3677,41.4588
16,0_4_0,0_1_1,0.903232,0.186176,40.5064,41.5958
16,0_4_0,0_1_1,0.89776,0.18432,40.7096,41.7917
16,0_4_0,0_1_1,0.905504,0.18576,40.983,42.0743
16,0_4_0,0_1_1,0.90144,0.179712,40.7563,41.8374
16,0_4_0,0_1_1,0.89744,0.184544,41.1424,42.2244
16,0_4_0,0_1_1,0.884608,0.182976,40.204,41.2716
16,0_4_0,1_0_0,0.888992,0.17648,40.4518,41.5172
16,0_4_0,1_0_0,0.891968,0.176416,40.2105,41.2789
16,0_4_0,1_0_0,0.898688,0.181024,40.0808,41.1605
16,0_4_0,1_0_0,0.89936,0.180128,39.7329,40.8124
16,0_4_0,1_0_0,0.89312,0.178496,40.1851,41.2567
16,0_4_0,1_0_0,0.902976,0.179456,40.2786,41.3611
16,0_4_0,1_0_0,0.898912,0.183264,39.9035,40.9857
16,0_4_0,1_0_0,0.906912,0.180256,40.5215,41.6087
16,0_4_0,1_0_0,0.90016,0.182272,40.0168,41.0992
16,0_4_0,1_0_0,0.897792,0.178464,40.3044,41.3807
16,0_4_0,-1_0_0,0.89184,0.181504,39.7353,40.8086
16,0_4_0,-1_0_0,0.896672,0.182048,40.9389,42.0176
16,0_4_0,-1_0_0,0.892576,0.180192,40.4991,41.5719
16,0_4_0,-1_0_0,0.895744,0.178112,39.8518,40.9256
16,0_4_0,-1_0_0,0.914208,0.185952,39.9022,41.0024
16,0_4_0,-1_0_0,0.895232,0.179936,40.6318,41.707
16,0_4_0,-1_0_0,0.893664,0.178656,41.5626,42.6349
16,0_4_0,-1_0_0,0.904256,0.184352,41.6516,42.7402
16,0_4_0,-1_0_0,0.89264,0.17984,41.7728,42.8453
16,0_4_0,-1_0_0,0.8872,0.184224,41.2104,42.2818
16,0_4_0,0_1_0,0.896384,0.18096,40.8885,41.9659
16,0_4_0,0_1_0,0.89296,0.178176,41.862,42.9331
16,0_4_0,0_1_0,0.89728,0.177888,40.4423,41.5175
16,0_4_0,0_1_0,0.895456,0.180192,39.7875,40.8631
16,0_4_0,0_1_0,0.893024,0.178144,40.8142,41.8853
16,0_4_0,0_1_0,0.907616,0.180192,40.116,41.2038
16,0_4_0,0_1_0,0.90112,0.181408,39.6637,40.7463
16,0_4_0,0_1_0,0.8984,0.181568,40.9779,42.0579
16,0_4_0,0_1_0,0.889856,0.176448,40.3262,41.3925
16,0_4_0,0_1_0,0.913408,0.181056,40.9283,42.0227
16,2_2_2,0_1_1,0.885248,0.183264,33.368,34.4365
16,2_2_2,0_1_1,0.889152,0.184576,33.1681,34.2418
16,2_2_2,0_1_1,0.884896,0.186368,33.6952,34.7665
16,2_2_2,0_1_1,0.894944,0.177472,33.1223,34.1948
16,2_2_2,0_1_1,0.890656,0.182272,33.5678,34.6407
16,2_2_2,0_1_1,0.886048,0.18176,33.3986,34.4664
16,2_2_2,0_1_1,0.890016,0.180224,32.9732,34.0434
16,2_2_2,0_1_1,0.884512,0.182304,33.3343,34.4011
16,2_2_2,0_1_1,0.89328,0.181984,33.537,34.6123
16,2_2_2,0_1_1,0.886912,0.184192,33.174,34.2451
16,2_2_2,1_0_0,0.890208,0.184768,34.3871,35.4621
16,2_2_2,1_0_0,0.8904,0.184384,34.9415,36.0163
16,2_2_2,1_0_0,0.881184,0.186368,34.7329,35.8004
16,2_2_2,1_0_0,0.898272,0.193888,34.5907,35.6828
16,2_2_2,1_0_0,0.888096,0.188416,35.27,36.3466
16,2_2_2,1_0_0,0.921344,0.20368,36.0424,37.1675
16,2_2_2,1_0_0,0.915424,0.192512,35.7656,36.8736
16,2_2_2,1_0_0,0.904128,0.198816,36.4901,37.5931
16,2_2_2,1_0_0,0.906368,0.190816,36.8257,37.9229
16,2_2_2,1_0_0,0.911808,0.194592,37.2498,38.3562
16,2_2_2,-1_0_0,0.901472,0.194528,36.7261,37.8221
16,2_2_2,-1_0_0,0.916,0.19872,36.6972,37.8119
16,2_2_2,-1_0_0,0.90432,0.198656,37.3732,38.4761
16,2_2_2,-1_0_0,0.897536,0.193088,37.7904,38.881
16,2_2_2,-1_0_0,0.904384,0.19472,37.2746,38.3737
16,2_2_2,-1_0_0,0.894848,0.194432,37.435,38.5243
16,2_2_2,-1_0_0,0.890016,0.192576,37.3764,38.459
16,2_2_2,-1_0_0,0.901376,0.19664,37.1235,38.2215
16,2_2_2,-1_0_0,0.901376,0.196576,37.9892,39.0872
16,2_2_2,-1_0_0,0.91392,0.195968,38.4063,39.5162
16,2_2_2,0_1_0,0.902656,0.20256,38.511,39.6162
16,2_2_2,0_1_0,0.888992,0.196608,38.6913,39.7769
16,2_2_2,0_1_0,0.89376,0.19856,38.1104,39.2027
16,2_2_2,0_1_0,0.894144,0.196448,38.3143,39.4049
16,2_2_2,0_1_0,0.907968,0.204192,38.3864,39.4986
16,2_2_2,0_1_0,0.892736,0.19968,38.7611,39.8535
16,2_2_2,0_1_0,0.906304,0.198656,38.2656,39.3706
16,2_2_2,0_1_0,0.90448,0.197728,37.9389,39.0411
16,2_2_2,0_1_0,0.895968,0.198624,38.9404,40.035
16,2_2_2,0_1_0,0.901088,0.19664,38.8998,39.9976
32,0_1_3,0_1_1,3.17754,0.563008,151.751,155.492
32,0_1_3,0_1_1,3.38864,0.487264,103.941,107.817
32,0_1_3,0_1_1,3.43885,0.473696,102.959,106.872
32,0_1_3,0_1_1,3.44454,0.5272,104.867,108.838
32,0_1_3,0_1_1,3.62362,0.48128,87.562,91.6669
32,0_1_3,0_1_1,3.65978,0.520416,86.4332,90.6134
32,0_1_3,0_1_1,3.62294,0.483328,85.5447,89.651
32,0_1_3,0_1_1,3.51574,0.444384,85.587,89.5471
32,0_1_3,0_1_1,3.55117,0.448096,83.4371,87.4363
32,0_1_3,0_1_1,3.58048,0.457952,83.1904,87.2288
32,0_1_3,1_0_0,3.54845,0.486656,82.7382,86.7733
32,0_1_3,1_0_0,3.54787,0.45056,82.474,86.4724
32,0_1_3,1_0_0,3.57549,0.448416,82.8509,86.8748
32,0_1_3,1_0_0,3.48784,0.484896,91.2238,95.1965
32,0_1_3,1_0_0,3.58627,0.454464,82.6169,86.6576
32,0_1_3,1_0_0,3.54211,0.452832,82.9051,86.9001
32,0_1_3,1_0_0,3.59866,0.451072,83.3092,87.359
32,0_1_3,1_0_0,3.55357,0.451072,83.6348,87.6394
32,0_1_3,1_0_0,3.55168,0.452576,83.4426,87.4468
32,0_1_3,1_0_0,3.5513,0.452672,89.0691,93.0731
32,0_1_3,-1_0_0,3.5504,0.458816,89.3629,93.3721
32,0_1_3,-1_0_0,3.41472,0.46896,96.9801,100.864
32,0_1_3,-1_0_0,3.55232,0.454784,84.9117,88.9188
32,0_1_3,-1_0_0,3.52602,0.45312,85.3652,89.3443
32,0_1_3,-1_0_0,3.51642,0.458432,85.2403,89.2152
32,0_1_3,-1_0_0,3.56509,0.455296,83.4196,87.44
32,0_1_3,-1_0_0,3.55299,0.44656,83.9358,87.9353
32,0_1_3,-1_0_0,3.58726,0.449824,83.2411,87.2782
32,0_1_3,-1_0_0,3.55859,0.4552,83.1589,87.1726
32,0_1_3,-1_0_0,3.55341,0.441056,83.2741,87.2686
32,0_1_3,0_1_0,3.46886,0.463552,91.2515,95.1839
32,0_1_3,0_1_0,3.56806,0.45664,83.0257,87.0504
32,0_1_3,0_1_0,3.5695,0.450176,81.7733,85.793
32,0_1_3,0_1_0,3.5665,0.454208,82.3835,86.4042
32,0_1_3,0_1_0,3.57798,0.448544,82.458,86.4845
32,0_1_3,0_1_0,3.54426,0.4496,82.3355,86.3294
32,0_1_3,0_1_0,3.58234,0.45072,89.9004,93.9335
32,0_1_3,0_1_0,3.5401,0.4624,86.4039,90.4064
32,0_1_3,0_1_0,3.58531,0.454688,87.1621,91.2021
32,0_1_3,0_1_0,3.56064,0.446432,83.6589,87.6659
32,-3_1_0,0_1_1,3.55971,0.451648,81.6481,85.6595
32,-3_1_0,0_1_1,3.52326,0.452896,81.6242,85.6003
32,-3_1_0,0_1_1,3.58259,0.456128,81.1801,85.2188
32,-3_1_0,0_1_1,3.54835,0.448512,80.9298,84.9267
32,-3_1_0,0_1_1,3.47885,0.45968,90.1464,94.0849
32,-3_1_0,0_1_1,3.55178,0.460768,82.6728,86.6853
32,-3_1_0,0_1_1,3.53882,0.466112,82.9024,86.9073
32,-3_1_0,0_1_1,3.5047,0.45728,83.1489,87.1109
32,-3_1_0,0_1_1,3.54269,0.454016,83.0154,87.0121
32,-3_1_0,0_1_1,3.57536,0.454656,83.258,87.288
32,-3_1_0,1_0_0,3.55952,0.448544,89.8493,93.8573
32,-3_1_0,1_0_0,3.52739,0.457824,85.783,89.7683
32,-3_1_0,1_0_0,3.50493,0.456608,85.4397,89.4012
32,-3_1_0,1_0_0,3.52435,0.45824,84.1394,88.122
32,-3_1_0,1_0_0,3.52406,0.456704,84.7805,88.7612
32,-3_1_0,1_0_0,3.5311,0.450656,84.0082,87.99
32,-3_1_0,1_0_0,3.5664,0.458656,83.7856,87.8106
32,-3_1_0,1_0_0,3.5489,0.501568,84.7388,88.7893
32,-3_1_0,1_0_0,3.4456,0.466368,90.5029,94.4148
32,-3_1_0,1_0_0,3.55318,0.4584,83.7332,87.7448
32,-3_1_0,-1_0_0,3.53523,0.457952,84.2594,88.2525
32,-3_1_0,-1_0_0,3.48368,0.450848,84.0557,87.9902
32,-3_1_0,-1_0_0,3.56147,0.454048,84.1256,88.1412
32,-3_1_0,-1_0_0,3.54355,0.448416,83.9697,87.9616
32,-3_1_0,-1_0_0,3.4711,0.467264,91.9695,95.9079
32,-3_1_0,-1_0_0,3.58954,0.464928,82.9093,86.9638
32,-3_1_0,-1_0_0,3.51594,0.448512,82.975,86.9395
32,-3_1_0,-1_0_0,3.50262,0.45344,82.687,86.6431
32,-3_1_0,-1_0_0,3.55558,0.457152,82.8643,86.877
32,-3_1_0,-1_0_0,3.55606,0.450112,83.9385,87.9446
32,-3_1_0,0_1_0,3.5504,0.458016,89.443,93.4515
32,-3_1_0,0_1_0,3.58784,0.468256,88.0309,92.087
32,-3_1_0,0_1_0,3.42544,0.468576,95.6647,99.5587
32,-3_1_0,0_1_0,3.58867,0.449856,84.7622,88.8007
32,-3_1_0,0_1_0,3.47968,0.455968,84.7626,88.6983
32,-3_1_0,0_1_0,3.53248,0.4552,85.0641,89.0518
32,-3_1_0,0_1_0,3.55866,0.457216,82.5054,86.5213
32,-3_1_0,0_1_0,3.52038,0.456512,83.3314,87.3083
32,-3_1_0,0_1_0,3.57725,0.451648,82.4136,86.4425
32,-3_1_0,0_1_0,3.58202,0.446496,82.6401,86.6686
32,3_1_0,0_1_1,3.55251,0.450144,79.3747,83.3774
32,3_1_0,0_1_1,3.4049,0.468992,89.1375,93.0114
32,3_1_0,0_1_1,3.50042,0.460896,83.3229,87.2843
32,3_1_0,0_1_1,3.52538,0.458912,83.4167,87.401
32,3_1_0,0_1_1,3.4975,0.45984,83.1993,87.1567
32,3_1_0,0_1_1,3.5487,0.458752,83.5059,87.5133
32,3_1_0,0_1_1,3.50454,0.463904,83.5743,87.5427
32,3_1_0,0_1_1,3.52291,0.464128,88.5293,92.5163
32,3_1_0,0_1_1,3.40294,0.467072,89.9383,93.8084
32,3_1_0,0_1_1,3.49514,0.469408,87.1151,91.0797
32,3_1_0,1_0_0,3.48262,0.458592,84.3307,88.2719
32,3_1_0,1_0_0,3.48659,0.45104,85.0839,89.0215
32,3_1_0,1_0_0,3.48307,0.458752,84.781,88.7228
32,3_1_0,1_0_0,3.47126,0.466528,84.3902,88.328
32,3_1_0,1_0_0,3.46195,0.458752,84.5324,88.4531
32,3_1_0,1_0_0,3.42582,0.478656,91.4567,95.3612
32,3_1_0,1_0_0,3.48806,0.4608,83.4541,87.403
32,3_1_0,1_0_0,3.50182,0.45488,83.2987,87.2554
32,3_1_0,1_0_0,3.4841,0.460768,83.1935,87.1383
32,3_1_0,1_0_0,3.49917,0.455136,83.7999,87.7542
32,3_1_0,-1_0_0,3.46246,0.455264,83.5402,87.4579
32,3_1_0,-1_0_0,3.47648,0.501856,90.1988,94.1771
32,3_1_0,-1_0_0,3.51744,0.472832,85.1781,89.1684
32,3_1_0,-1_0_0,3.48867,0.458848,85.1843,89.1318
32,3_1_0,-1_0_0,3.50995,0.45856,83.0419,87.0104
32,3_1_0,-1_0_0,3.49293,0.458304,83.5394,87.4906
32,3_1_0,-1_0_0,3.4569,0.451552,83.6037,87.5121
32,3_1_0,-1_0_0,3.46774,0.468192,83.7038,87.6397
32,3_1_0,-1_0_0,3.49149,0.458752,83.2867,87.2369
32,3_1_0,-1_0_0,3.42013,0.476736,90.6319,94.5288
32,3_1_0,0_1_0,3.49462,0.463328,84.2151,88.1731
32,3_1_0,0_1_0,3.47882,0.456768,84.9844,88.9199
32,3_1_0,0_1_0,3.48838,0.458912,82.3759,86.3232
32,3_1_0,0_1_0,3.50694,0.459488,82.089,86.0554
32,3_1_0,0_1_0,3.46938,0.450592,82.3853,86.3053
32,3_1_0,0_1_0,3.54022,0.460736,82.4796,86.4806
32,3_1_0,0_1_0,3.49459,0.456704,82.6621,86.6134
32,3_1_0,0_1_0,3.44592,0.472128,90.5421,94.4602
32,3_1_0,0_1_0,3.49978,0.468864,83.1507,87.1194
32,3_1_0,0_1_0,3.50605,0.45232,83.6379,87.5962
32,0_4_0,0_1_1,3.47805,0.445536,112.537,116.461
32,0_4_0,0_1_1,3.69526,0.429664,86.2329,90.3579
32,0_4_0,0_1_1,3.74733,0.426688,84.4572,88.6312
32,0_4_0,0_1_1,3.71894,0.43296,83.7438,87.8957
32,0_4_0,0_1_1,3.72269,0.430496,84.0651,88.2183
32,0_4_0,0_1_1,3.73907,0.421888,83.947,88.108
32,0_4_0,0_1_1,3.74189,0.43968,84.0732,88.2547
32,0_4_0,0_1_1,3.75677,0.434176,89.2478,93.4388
32,0_4_0,0_1_1,3.64509,0.425632,88.7782,92.849
32,0_4_0,0_1_1,3.56208,0.449408,96.9204,100.932
32,0_4_0,1_0_0,3.75306,0.432128,85.3107,89.4959
32,0_4_0,1_0_0,3.70995,0.431776,84.353,88.4947
32,0_4_0,1_0_0,3.7672,0.458528,83.9565,88.1822
32,0_4_0,1_0_0,3.73834,0.435968,84.1846,88.3589
32,0_4_0,1_0_0,3.72979,0.432768,84.0748,88.2374
32,0_4_0,1_0_0,3.7233,0.431488,84.1952,88.35
32,0_4_0,1_0_0,3.71011,0.430496,87.2904,91.431
32,0_4_0,1_0_0,3.65677,0.429536,90.1395,94.2259
32,0_4_0,1_0_0,3.73443,0.4376,85.295,89.4671
32,0_4_0,1_0_0,3.73226,0.4312,84.6895,88.853
32,0_4_0,-1_0_0,3.78909,0.487712,85.3419,89.6188
32,0_4_0,-1_0_0,3.76918,0.43776,84.8517,89.0587
32,0_4_0,-1_0_0,3.74637,0.435552,84.5215,88.7034
32,0_4_0,-1_0_0,3.80355,0.465632,84.7033,88.9725
32,0_4_0,-1_0_0,3.73312,0.51136,91.996,96.2404
32,0_4_0,-1_0_0,3.73581,0.432128,85.4503,89.6182
32,0_4_0,-1_0_0,3.72797,0.44432,84.9569,89.1292
32,0_4_0,-1_0_0,3.76368,0.44656,85.177,89.3872
32,0_4_0,-1_0_0,3.74198,0.444448,84.5453,88.7317
32,0_4_0,-1_0_0,3.72755,0.447168,84.1773,88.352
32,0_4_0,0_1_0,3.75894,0.458272,84.3948,88.612
32,0_4_0,0_1_0,3.75072,0.444128,84.1633,88.3581
32,0_4_0,0_1_0,3.76669,0.43968,84.1243,88.3306
32,0_4_0,0_1_0,3.69533,0.44992,90.2725,94.4177
32,0_4_0,0_1_0,3.72819,0.443808,85.3111,89.4831
32,0_4_0,0_1_0,3.75434,0.445056,84.5056,88.705
32,0_4_0,0_1_0,3.76525,0.448512,84.4804,88.6942
32,0_4_0,0_1_0,3.74358,0.445312,83.2295,87.4184
32,0_4_0,0_1_0,3.74806,0.446624,83.471,87.6657
32,0_4_0,0_1_0,3.7344,0.446944,83.516,87.6973
32,2_2_2,0_1_1,3.76067,0.442368,71.2234,75.4265
32,2_2_2,0_1_1,3.76515,0.44192,71.8533,76.0604
32,2_2_2,0_1_1,3.55437,0.458112,86.8111,90.8236
32,2_2_2,0_1_1,3.59894,0.452608,83.9849,88.0365
32,2_2_2,0_1_1,3.60733,0.447776,83.7178,87.7729
32,2_2_2,0_1_1,3.61011,0.450112,82.9396,86.9998
32,2_2_2,0_1_1,3.63062,0.452544,83.5148,87.5979
32,2_2_2,0_1_1,3.62832,0.446784,83.2615,87.3366
32,2_2_2,0_1_1,3.47312,0.4688,91.3458,95.2877
32,2_2_2,0_1_1,3.6711,0.45648,84.6729,88.8005
32,2_2_2,1_0_0,3.67475,0.486976,84.9853,89.1471
32,2_2_2,1_0_0,3.60762,0.44016,83.8388,87.8865
32,2_2_2,1_0_0,3.58986,0.448736,83.7945,87.8331
32,2_2_2,1_0_0,3.58816,0.46272,83.4455,87.4964
32,2_2_2,1_0_0,3.55568,0.462304,90.6029,94.6209
32,2_2_2,1_0_0,3.62768,0.464832,84.1775,88.27
32,2_2_2,1_0_0,3.55907,0.44928,83.5005,87.5088
32,2_2_2,1_0_0,3.62304,0.440768,84.6171,88.6809
32,2_2_2,1_0_0,3.56394,0.43888,84.9084,88.9113
32,2_2_2,1_0_0,3.57334,0.452992,84.573,88.5993
32,2_2_2,-1_0_0,3.5257,0.44992,90.8287,94.8044
32,2_2_2,-1_0_0,3.58141,0.45872,83.7139,87.754
32,2_2_2,-1_0_0,3.55798,0.445824,84.0161,88.0199
32,2_2_2,-1_0_0,3.66314,0.448352,83.6441,87.7556
32,2_2_2,-1_0_0,3.58688,0.480192,84.3287,88.3958
32,2_2_2,-1_0_0,3.63494,0.442368,84.9572,89.0345
32,2_2_2,-1_0_0,3.62416,0.430592,82.4572,86.512
32,2_2_2,-1_0_0,3.62803,0.444032,82.1339,86.206
32,2_2_2,-1_0_0,3.65322,0.44032,81.5242,85.6177
32,2_2_2,-1_0_0,3.61398,0.43408,82.2383,86.2864
32,2_2_2,0_1_0,3.6264,0.457152,82.4147,86.4982
32,2_2_2,0_1_0,3.528,0.452576,90.8293,94.8099
32,2_2_2,0_1_0,3.57587,0.441856,83.4515,87.4692
32,2_2_2,0_1_0,3.6447,0.44608,83.6859,87.7766
32,2_2_2,0_1_0,3.63427,0.44464,83.4436,87.5225
32,2_2_2,0_1_0,3.5911,0.446464,83.6189,87.6564
32,2_2_2,0_1_0,3.59616,0.454016,83.6926,87.7428
32,2_2_2,0_1_0,3.6239,0.44672,88.8616,92.9322
32,2_2_2,0_1_0,3.55539,0.452928,89.1084,93.1167
32,2_2_2,0_1_0,3.49178,0.472032,96.4939,100.458
64,0_1_3,0_1_1,11.8432,1.24205,386.729,399.815
64,0_1_3,0_1_1,14.586,0.874848,253.664,269.125
64,0_1_3,0_1_1,15.6215,0.856096,253.832,270.309
64,0_1_3,0_1_1,14.6502,0.863168,253.33,268.843
64,0_1_3,0_1_1,14.5521,0.869856,253.663,269.085
64,0_1_3,0_1_1,14.6097,0.888928,253.466,268.965
64,0_1_3,0_1_1,14.6432,0.87072,253.862,269.376
