Resolution,Eye_Setting,Light_Setting,Transform_ms,Binning_ms,Raster_ms,Total_ms
16,-3_1_0,0_1_1,0.875264,0.157216,33.7402,34.7727
16,-3_1_0,0_1_1,0.877504,0.157856,33.7514,34.7868
16,-3_1_0,0_1_1,0.887872,0.160256,34.167,35.2151
16,-3_1_0,0_1_1,0.88848,0.158016,34.9211,35.9676
16,-3_1_0,0_1_1,0.901536,0.1608,34.1686,35.2309
16,-3_1_0,0_1_1,0.87792,0.166112,35.3428,36.3868
16,-3_1_0,0_1_1,0.88896,0.163744,34.6809,35.7336
16,-3_1_0,0_1_1,0.891168,0.162752,35.7495,36.8034
16,-3_1_0,1_0_0,0.891456,0.162272,35.5619,36.6156
16,-3_1_0,1_0_0,0.883296,0.161728,35.4484,36.4934
16,-3_1_0,1_0_0,0.883104,0.161536,35.0216,36.0662
16,-3_1_0,1_0_0,0.872736,0.164128,36.7504,37.7873
16,-3_1_0,1_0_0,0.87936,0.163872,36.1036,37.1468
16,-3_1_0,1_0_0,0.877184,0.161824,37.0272,38.0662
16,-3_1_0,1_0_0,0.882368,0.16176,36.529,37.5731
16,-3_1_0,1_0_0,0.881504,0.161792,35.9572,37.0005
16,-3_1_0,1_0_0,0.881984,0.161728,36.0931,37.1368
16,-3_1_0,1_0_0,0.876864,0.16208,36.9037,37.9427
16,-3_1_0,-1_0_0,0.905472,0.165664,37.1383,38.2094
16,-3_1_0,-1_0_0,0.884,0.164224,37.1503,38.1985
16,-3_1_0,-1_0_0,0.878144,0.16752,37.7285,38.7742
16,-3_1_0,-1_0_0,0.881344,0.166816,38.6168,39.665
16,-3_1_0,-1_0_0,0.887936,0.164512,37.7076,38.76
16,-3_1_0,-1_0_0,0.887168,0.163936,37.6385,38.6896
16,-3_1_0,-1_0_0,0.890016,0.165696,37.4709,38.5266
16,-3_1_0,-1_0_0,0.883904,0.166528,38.5755,39.6259
16,-3_1_0,-1_0_0,0.886784,0.165344,38.0576,39.1098
16,-3_1_0,-1_0_0,0.880864,0.165888,38.0737,39.1204
16,-3_1_0,0_1_0,0.896192,0.16896,38.05,39.1152
16,-3_1_0,0_1_0,0.873984,0.169184,38.0876,39.1308
16,-3_1_0,0_1_0,0.881856,0.168096,38.2905,39.3405
16,-3_1_0,0_1_0,0.888992,0.168448,39.3991,40.4566
16,-3_1_0,0_1_0,0.888256,0.167904,38.8072,39.8633
16,-3_1_0,0_1_0,0.88352,0.167936,38.6344,39.6858
16,-3_1_0,0_1_0,0.878944,0.166016,38.572,39.617
16,-3_1_0,0_1_0,0.886656,0.167936,38.7788,39.8333
16,-3_1_0,0_1_0,0.88704,0.167136,38.6842,39.7383
16,-3_1_0,0_1_0,0.883712,0.171296,38.4759,39.5309
16,3_1_0,0_1_1,0.879072,0.16592,33.8863,34.9313
16,3_1_0,0_1_1,0.882272,0.165888,34.4008,35.449
16,3_1_0,0_1_1,0.885408,0.1744,34.7604,35.8202
16,3_1_0,0_1_1,0.895616,0.17552,35.0748,36.146
16,3_1_0,0_1_1,0.89472,0.171968,34.9665,36.0332
16,3_1_0,0_1_1,0.896288,0.177632,35.027,36.1009
16,3_1_0,0_1_1,0.899584,0.17408,35.1645,36.2382
16,3_1_0,0_1_1,0.897152,0.169984,35.5761,36.6432
16,3_1_0,0_1_1,0.888768,0.171552,35.3396,36.4
16,3_1_0,0_1_1,0.88432,0.172064,36.0804,37.1368
16,3_1_0,1_0_0,0.891616,0.17328,36.0308,37.0957
16,3_1_0,1_0_0,0.894816,0.172,35.9915,37.0583
16,3_1_0,1_0_0,0.890176,0.17568,36.0465,37.1123
16,3_1_0,1_0_0,0.889152,0.176096,36.7358,37.8011
16,3_1_0,1_0_0,0.890944,0.17968,36.7819,37.8525
16,3_1_0,1_0_0,0.897632,0.175776,36.7056,37.779
16,3_1_0,1_0_0,0.899936,0.17408,36.8184,37.8924
16,3_1_0,1_0_0,0.891488,0.175776,37.4371,38.5043
16,3_1_0,1_0_0,0.886432,0.174112,37.3109,38.3714
16,3_1_0,1_0_0,0.888256,0.175968,37.6755,38.7397
16,3_1_0,-1_0_0,0.888384,0.17408,37.2482,38.3106
16,3_1_0,-1_0_0,0.893824,0.174048,37.3339,38.4017
16,3_1_0,-1_0_0,0.88672,0.173504,37.344,38.4042
16,3_1_0,-1_0_0,0.893792,0.176128,37.9573,39.0272
16,3_1_0,-1_0_0,0.907072,0.180256,37.9364,39.0237
16,3_1_0,-1_0_0,0.890208,0.176096,37.8926,38.9589
16,3_1_0,-1_0_0,0.8968,0.179776,38.1333,39.2099
16,3_1_0,-1_0_0,0.879232,0.178304,38.0866,39.1441
16,3_1_0,-1_0_0,0.895424,0.180544,38.0753,39.1512
16,3_1_0,-1_0_0,0.90624,0.17888,38.8265,39.9116
16,3_1_0,0_1_0,0.893888,0.181248,38.85,39.9252
16,3_1_0,0_1_0,0.893696,0.180256,38.8499,39.9238
16,3_1_0,0_1_0,0.893728,0.182272,38.8984,39.9744
16,3_1_0,0_1_0,0.893664,0.180544,38.96,40.0342
16,3_1_0,0_1_0,0.888352,0.178048,38.7346,39.801
16,3_1_0,0_1_0,0.897696,0.177088,38.9164,39.9912
16,3_1_0,0_1_0,0.886528,0.179328,38.6137,39.6795
16,3_1_0,0_1_0,0.889888,0.184288,39.477,40.5512
16,3_1_0,0_1_0,0.897888,0.182304,39.6003,40.6805
16,3_1_0,0_1_0,0.89392,0.183744,39.5695,40.6472
16,0_4_0,0_1_1,0.89152,0.1672,58.3273,59.386
16,0_4_0,0_1_1,0.894976,0.168608,58.4367,59.5003
16,0_4_0,0_1_1,0.897632,0.162464,54.1817,55.2418
16,0_4_0,0_1_1,0.890272,0.167936,54.4034,55.4616
16,0_4_0,0_1_1,0.893984,0.145568,41.3423,42.3818
16,0_4_0,0_1_1,0.880448,0.14336,40.5613,41.5851
16,0_4_0,0_1_1,0.879104,0.146464,40.5672,41.5928
16,0_4_0,0_1_1,0.886752,0.1432,40.6118,41.6418
16,0_4_0,0_1_1,0.882624,0.144064,40.5429,41.5696
16,0_4_0,0_1_1,0.87232,0.145568,40.5232,41.5411
16,0_4_0,1_0_0,0.889312,0.1432,40.4879,41.5204
16,0_4_0,1_0_0,0.879008,0.144224,40.6142,41.6375
16,0_4_0,1_0_0,0.882848,0.144224,40.7031,41.7301
16,0_4_0,1_0_0,0.894688,0.143552,40.4624,41.5006
16,0_4_0,1_0_0,0.886272,0.143168,40.6414,41.6708
16,0_4_0,1_0_0,0.884672,0.14336,40.471,41.499
16,0_4_0,1_0_0,0.89184,0.145376,40.6404,41.6776
16,0_4_0,1_0_0,0.880064,0.142112,40.3998,41.422
16,0_4_0,1_0_0,0.883552,0.145472,40.7773,41.8063
16,0_4_0,1_0_0,0.881664,0.143392,40.9791,42.0042
16,0_4_0,-1_0_0,0.881856,0.14336,40.6053,41.6306
16,0_4_0,-1_0_0,0.884544,0.145408,40.5526,41.5826
16,0_4_0,-1_0_0,0.879424,0.142976,40.5379,41.5603
16,0_4_0,-1_0_0,0.892256,0.143584,40.8695,41.9053
16,0_4_0,-1_0_0,0.880416,0.145216,39.8544,40.8801
16,0_4_0,-1_0_0,0.878528,0.147744,39.9346,40.9608
16,0_4_0,-1_0_0,0.878848,0.145408,39.9547,40.9789
16,0_4_0,-1_0_0,0.8792,0.142688,40.1389,41.1608
16,0_4_0,-1_0_0,0.878944,0.141728,40.337,41.3577
16,0_4_0,-1_0_0,0.882912,0.14336,40.0229,41.0492
16,0_4_0,0_1_0,0.881376,0.141472,40.3003,41.3231
16,0_4_0,0_1_0,0.888096,0.143168,39.9778,41.0091
16,0_4_0,0_1_0,0.900224,0.146272,40.3789,41.4254
16,0_4_0,0_1_0,0.893312,0.143744,40.4434,41.4804
16,0_4_0,0_1_0,0.888928,0.145472,40.0162,41.0506
16,0_4_0,0_1_0,0.886688,0.144608,40.2115,41.2428
16,0_4_0,0_1_0,0.873376,0.1472,40.1024,41.123
16,0_4_0,0_1_0,0.889664,0.144832,40.1938,41.2283
16,0_4_0,0_1_0,0.88176,0.145312,40.0594,41.0865
16,0_4_0,0_1_0,0.885856,0.144352,40.1204,41.1506
16,2_2_2,0_1_1,0.874688,0.147808,32.1252,33.1476
16,2_2_2,0_1_1,0.897056,0.155648,33.0727,34.1254
16,2_2_2,0_1_1,0.875488,0.14544,32.6497,33.6706
16,2_2_2,0_1_1,0.874176,0.153568,33.5334,34.5612
16,2_2_2,0_1_1,0.880448,0.147456,32.912,33.9399
16,2_2_2,0_1_1,0.884192,0.152448,34.264,35.3006
16,2_2_2,0_1_1,0.872576,0.150592,33.1048,34.1279
16,2_2_2,0_1_1,0.874144,0.15056,34.441,35.4657
16,2_2_2,0_1_1,0.880928,0.153024,33.7125,34.7464
16,2_2_2,0_1_1,0.893728,0.153888,34.821,35.8686
16,2_2_2,1_0_0,0.87856,0.1536,33.9423,34.9744
16,2_2_2,1_0_0,0.87872,0.152288,35.0679,36.0989
16,2_2_2,1_0_0,0.884736,0.153952,34.4747,35.5134
16,2_2_2,1_0_0,0.872704,0.155648,35.8365,36.8648
16,2_2_2,1_0_0,0.887008,0.153792,34.9526,35.9934
16,2_2_2,1_0_0,0.879808,0.15424,36.3167,37.3507
16,2_2_2,1_0_0,0.88048,0.155296,35.5462,36.582
16,2_2_2,1_0_0,0.88256,0.15792,35.3645,36.405
16,2_2_2,1_0_0,0.871616,0.159776,35.4632,36.4946
16,2_2_2,1_0_0,0.878432,0.158656,36.7139,37.751
16,2_2_2,-1_0_0,0.889632,0.155168,35.8284,36.8732
16,2_2_2,-1_0_0,0.882176,0.15984,37.0931,38.1351
16,2_2_2,-1_0_0,0.87552,0.15792,36.7322,37.7656
16,2_2_2,-1_0_0,0.88816,0.157728,36.5131,37.5589
16,2_2_2,-1_0_0,0.88384,0.15568,36.23,37.2695
16,2_2_2,-1_0_0,0.882432,0.159712,37.7121,38.7543
16,2_2_2,-1_0_0,0.885568,0.157728,37.4802,38.5235
16,2_2_2,-1_0_0,0.876704,0.157536,36.8509,37.8852
16,2_2_2,-1_0_0,0.887072,0.155808,36.9819,38.0248
16,2_2_2,-1_0_0,0.881536,0.159008,37.6621,38.7027
16,2_2_2,0_1_0,0.891584,0.160032,37.8923,38.9439
16,2_2_2,0_1_0,0.887712,0.161088,38.1351,39.1839
16,2_2_2,0_1_0,0.892736,0.16368,38.4284,39.4848
16,2_2_2,0_1_0,0.881312,0.159744,37.9575,38.9985
16,2_2_2,0_1_0,0.881696,0.162336,37.9825,39.0265
16,2_2_2,0_1_0,0.881152,0.16176,38.6748,39.7177
16,2_2_2,0_1_0,0.886688,0.15808,38.5447,39.5894
16,2_2_2,0_1_0,0.890336,0.162016,38.667,39.7194
16,2_2_2,0_1_0,0.882848,0.158528,38.4848,39.5261
16,2_2_2,0_1_0,0.874208,0.16768,38.5954,39.6373
32,0_1_3,0_1_1,3.22541,0.518208,164.304,168.048
32,0_1_3,0_1_1,3.47811,0.473408,126.697,130.648
32,0_1_3,0_1_1,3.59098,0.434176,103.897,107.923
32,0_1_3,0_1_1,3.76909,0.428032,86.0684,90.2655
32,0_1_3,0_1_1,3.79485,0.42784,86.0898,90.3125
32,0_1_3,0_1_1,3.79533,0.430144,86.426,90.6515
32,0_1_3,0_1_1,3.77437,0.428032,86.8684,91.0708
32,0_1_3,0_1_1,3.74867,0.42992,86.5492,90.7278
32,0_1_3,0_1_1,3.76112,0.425632,86.5676,90.7543
32,0_1_3,0_1_1,3.74,0.428096,86.8559,91.024
32,0_1_3,1_0_0,3.76205,0.438272,86.1417,90.342
32,0_1_3,1_0_0,3.75958,0.427712,86.1617,90.349
32,0_1_3,1_0_0,3.73114,0.429856,85.9174,90.0784
32,0_1_3,1_0_0,3.75827,0.43712,86.2335,90.4289
32,0_1_3,1_0_0,3.78771,0.426144,86.5115,90.7253
32,0_1_3,1_0_0,3.76518,0.429472,86.534,90.7287
32,0_1_3,1_0_0,3.76106,0.444,86.4014,90.6064
32,0_1_3,1_0_0,3.76509,0.436352,86.3003,90.5017
32,0_1_3,1_0_0,3.7561,0.430112,86.5793,90.7655
32,0_1_3,1_0_0,3.76557,0.439552,86.3595,90.5646
32,0_1_3,-1_0_0,3.75014,0.432096,86.6833,90.8655
32,0_1_3,-1_0_0,3.76675,0.43472,86.7552,90.9567
32,0_1_3,-1_0_0,3.75878,0.433504,86.6469,90.8392
32,0_1_3,-1_0_0,3.76979,0.43104,86.2311,90.4319
32,0_1_3,-1_0_0,3.76893,0.426208,86.7483,90.9435
32,0_1_3,-1_0_0,3.75222,0.433312,86.0159,90.2014
32,0_1_3,-1_0_0,3.78451,0.426848,86.0551,90.2665
32,0_1_3,-1_0_0,3.77178,0.427936,86.3746,90.5743
32,0_1_3,-1_0_0,3.74467,0.43616,86.3165,90.4973
32,0_1_3,-1_0_0,4.02822,0.426272,86.5218,90.9763
32,0_1_3,0_1_0,3.74746,0.423872,86.2035,90.3748
32,0_1_3,0_1_0,3.84099,0.439584,86.4842,90.7648
32,0_1_3,0_1_0,3.77904,0.436224,86.2561,90.4714
32,0_1_3,0_1_0,3.75491,0.433248,86.5233,90.7114
32,0_1_3,0_1_0,3.76608,0.430848,86.1348,90.3317
32,0_1_3,0_1_0,3.7729,0.438624,86.2469,90.4584
32,0_1_3,0_1_0,3.74307,0.44256,86.1265,90.3121
32,0_1_3,0_1_0,3.77389,0.430912,86.731,90.9358
32,0_1_3,0_1_0,3.7505,0.43344,86.4961,90.68
32,0_1_3,0_1_0,3.76182,0.427072,85.8304,90.0193
32,-3_1_0,0_1_1,3.73117,0.42896,86.3767,90.5369
32,-3_1_0,0_1_1,3.7887,0.438912,85.8742,90.1019
32,-3_1_0,0_1_1,3.75654,0.426176,86.0225,90.2052
32,-3_1_0,0_1_1,3.77027,0.436096,85.9752,90.1816
32,-3_1_0,0_1_1,3.77453,0.444192,86.1871,90.4058
32,-3_1_0,0_1_1,3.76134,0.44048,86.1671,90.3689
32,-3_1_0,0_1_1,3.75354,0.444448,86.2888,90.4868
32,-3_1_0,0_1_1,3.78723,0.436576,85.9321,90.1559
32,-3_1_0,0_1_1,3.78074,0.450432,86.022,90.2532
32,-3_1_0,0_1_1,3.76186,0.430304,86.2154,90.4076
32,-3_1_0,1_0_0,3.77821,0.434208,85.9361,90.1485
32,-3_1_0,1_0_0,3.76784,0.438304,86.0584,90.2645
32,-3_1_0,1_0_0,3.76698,0.459712,85.9711,90.1978
32,-3_1_0,1_0_0,3.76211,0.443936,86.1589,90.365
32,-3_1_0,1_0_0,3.74902,0.4296,86.1497,90.3283
32,-3_1_0,1_0_0,3.76947,0.43008,86.0779,90.2774
32,-3_1_0,1_0_0,3.77146,0.462688,86.0489,90.283
32,-3_1_0,1_0_0,3.78742,0.435936,86.1539,90.3772
32,-3_1_0,1_0_0,3.75389,0.441024,85.9303,90.1252
32,-3_1_0,1_0_0,3.78349,0.436512,86.2413,90.4613
32,-3_1_0,-1_0_0,3.76166,0.45744,86.27,90.4891
32,-3_1_0,-1_0_0,3.79213,0.436704,86.0169,90.2458
32,-3_1_0,-1_0_0,3.79734,0.44096,86.195,90.4333
32,-3_1_0,-1_0_0,3.7847,0.440512,86.2672,90.4924
32,-3_1_0,-1_0_0,3.77437,0.425984,86.1279,90.3283
32,-3_1_0,-1_0_0,3.74653,0.451168,86.0852,90.2829
32,-3_1_0,-1_0_0,3.7631,0.454528,86.2286,90.4462
32,-3_1_0,-1_0_0,3.76371,0.43136,86.2084,90.4034
32,-3_1_0,-1_0_0,3.78643,0.437792,86.2179,90.4422
32,-3_1_0,-1_0_0,3.79133,0.4384,86.3663,90.596
32,-3_1_0,0_1_0,3.76736,0.444064,85.9581,90.1695
32,-3_1_0,0_1_0,3.7673,0.446272,85.8727,90.0862
32,-3_1_0,0_1_0,3.76336,0.43808,85.9917,90.1931
32,-3_1_0,0_1_0,3.77597,0.43472,86.1428,90.3534
32,-3_1_0,0_1_0,3.78301,0.44368,86.4329,90.6595
32,-3_1_0,0_1_0,3.78784,0.443968,85.8605,90.0923
32,-3_1_0,0_1_0,3.77597,0.432064,85.9585,90.1665
32,-3_1_0,0_1_0,3.78339,0.436192,86.6397,90.8593
32,-3_1_0,0_1_0,3.78461,0.440768,86.3893,90.6146
32,-3_1_0,0_1_0,3.79043,0.436224,86.1217,90.3484
32,3_1_0,0_1_1,3.76947,0.452608,81.2001,85.4222
32,3_1_0,0_1_1,3.78157,0.442368,81.1746,85.3986
32,3_1_0,0_1_1,3.75514,0.443136,81.0864,85.2847
32,3_1_0,0_1_1,3.77117,0.446464,81.0758,85.2935
32,3_1_0,0_1_1,3.78627,0.442368,81.3152,85.5438
32,3_1_0,0_1_1,3.74922,0.437248,88.1105,92.297
32,3_1_0,0_1_1,3.70947,0.448,88.5793,92.7367
32,3_1_0,0_1_1,3.64154,0.453952,95.9597,100.055
32,3_1_0,0_1_1,3.76832,0.449184,85.8713,90.0888
32,3_1_0,0_1_1,3.76115,0.4416,84.7491,88.9519
32,3_1_0,1_0_0,3.74611,0.442368,84.3704,88.5589
32,3_1_0,1_0_0,3.76992,0.47104,84.5245,88.7654
32,3_1_0,1_0_0,3.79786,0.450624,84.8469,89.0954
32,3_1_0,1_0_0,3.74899,0.450816,84.5071,88.7069
32,3_1_0,1_0_0,3.74051,0.479904,91.3374,95.5579
32,3_1_0,1_0_0,3.7865,0.452352,84.3954,88.6342
32,3_1_0,1_0_0,3.81843,0.429664,84.2549,88.503
32,3_1_0,1_0_0,3.73184,0.423008,84.4685,88.6234
32,3_1_0,1_0_0,3.75658,0.440704,84.3111,88.5084
32,3_1_0,1_0_0,3.74749,0.442368,84.1523,88.3422
32,3_1_0,-1_0_0,3.65475,0.43408,92.949,97.0378
32,3_1_0,-1_0_0,3.77318,0.45568,85.2836,89.5125
32,3_1_0,-1_0_0,3.74698,0.447904,85.4122,89.6071
32,3_1_0,-1_0_0,3.74016,0.43952,84.8857,89.0654
32,3_1_0,-1_0_0,3.77002,0.432128,84.198,88.4001
32,3_1_0,-1_0_0,4.06323,0.442496,84.0959,88.6016
32,3_1_0,-1_0_0,3.77293,0.44032,84.3951,88.6083
32,3_1_0,-1_0_0,3.77299,0.441856,84.1586,88.3734
32,3_1_0,-1_0_0,3.75123,0.454656,84.1108,88.3167
32,3_1_0,-1_0_0,3.71946,0.440352,90.7977,94.9575
32,3_1_0,0_1_0,3.73994,0.446784,84.0017,88.1884
32,3_1_0,0_1_0,3.77043,0.445248,84.2597,88.4754
32,3_1_0,0_1_0,3.74691,0.446272,84.0795,88.2726
32,3_1_0,0_1_0,3.7671,0.446464,84.2569,88.4705
32,3_1_0,0_1_0,3.74746,0.448416,84.0008,88.1967
32,3_1_0,0_1_0,3.63731,0.446368,91.618,95.7017
32,3_1_0,0_1_0,3.74394,0.448768,84.0699,88.2626
32,3_1_0,0_1_0,3.74976,0.445728,84.278,88.4735
32,3_1_0,0_1_0,3.82355,0.451264,84.6998,88.9746
32,3_1_0,0_1_0,3.73667,0.438048,84.5328,88.7075
32,0_4_0,0_1_1,3.71837,0.438432,119.452,123.609
32,0_4_0,0_1_1,3.76496,0.434464,115.101,119.301
32,0_4_0,0_1_1,3.77149,0.439136,115.046,119.256
32,0_4_0,0_1_1,3.77456,0.436,114.989,119.2
32,0_4_0,0_1_1,3.76832,0.432032,114.843,119.043
32,0_4_0,0_1_1,3.78931,0.445088,114.933,119.167
32,0_4_0,0_1_1,3.77338,0.428352,114.831,119.033
32,0_4_0,0_1_1,3.76186,0.421888,114.721,118.905
32,0_4_0,0_1_1,3.7679,0.42944,114.819,119.017
32,0_4_0,0_1_1,3.76102,0.435968,115.179,119.376
32,0_4_0,1_0_0,3.82982,0.469088,115.742,120.041
32,0_4_0,1_0_0,3.83501,0.466432,115.387,119.688
32,0_4_0,1_0_0,3.81725,0.450784,131.399,135.667
32,0_4_0,1_0_0,3.83818,0.42528,125.019,129.282
32,0_4_0,1_0_0,3.7825,0.43408,115.189,119.405
32,0_4_0,1_0_0,3.77152,0.440608,115.017,119.229
32,0_4_0,1_0_0,3.79552,0.435616,114.91,119.141
32,0_4_0,1_0_0,3.76122,0.432128,114.973,119.166
32,0_4_0,1_0_0,3.77418,0.428032,114.588,118.79
32,0_4_0,1_0_0,3.7567,0.424448,115.07,119.251
32,0_4_0,-1_0_0,3.75776,0.424416,114.756,118.938
32,0_4_0,-1_0_0,3.7535,0.42368,114.923,119.1
32,0_4_0,-1_0_0,3.7751,0.432128,114.927,119.134
32,0_4_0,-1_0_0,3.78566,0.443488,114.732,118.961
32,0_4_0,-1_0_0,3.74454,0.427936,114.914,119.086
32,0_4_0,-1_0_0,3.76867,0.434624,114.728,118.931
32,0_4_0,-1_0_0,3.78554,0.429152,114.802,119.016
32,0_4_0,-1_0_0,3.77507,0.43648,114.665,118.877
32,0_4_0,-1_0_0,3.75082,0.432096,114.655,118.838
32,0_4_0,-1_0_0,3.7817,0.424096,114.964,119.17
32,0_4_0,0_1_0,3.79939,0.434176,114.815,119.048
32,0_4_0,0_1_0,3.77382,0.437984,114.952,119.164
32,0_4_0,0_1_0,3.76326,0.428704,114.897,119.089
32,0_4_0,0_1_0,3.7945,0.434368,114.925,119.154
32,0_4_0,0_1_0,3.76307,0.433632,114.816,119.013
32,0_4_0,0_1_0,3.76518,0.423776,114.851,119.04
32,0_4_0,0_1_0,3.78672,0.443808,114.738,118.969
32,0_4_0,0_1_0,3.77306,0.439808,114.766,118.979
32,0_4_0,0_1_0,3.79984,0.433152,114.948,119.181
32,0_4_0,0_1_0,3.78787,0.437344,115.192,119.418
32,2_2_2,0_1_1,3.74672,0.444544,92.4771,96.6684
32,2_2_2,0_1_1,3.78432,0.44432,92.9592,97.1878
32,2_2_2,0_1_1,3.77542,0.428928,92.1165,96.3209
32,2_2_2,0_1_1,3.77808,0.436224,92.3121,96.5264
32,2_2_2,0_1_1,3.76349,0.448704,92.1492,96.3614
32,2_2_2,0_1_1,3.76544,0.438272,92.1744,96.3781
32,2_2_2,0_1_1,3.77824,0.445408,92.1411,96.3648
32,2_2_2,0_1_1,3.76026,0.44464,92.1337,96.3386
32,2_2_2,0_1_1,3.77549,0.438656,92.9379,97.152
32,2_2_2,0_1_1,3.78118,0.44448,92.1947,96.4203
32,2_2_2,1_0_0,3.78512,0.448192,92.7282,96.9615
32,2_2_2,1_0_0,3.7831,0.437248,92.4333,96.6537
32,2_2_2,1_0_0,3.78848,0.428256,92.1131,96.3298
32,2_2_2,1_0_0,3.74301,0.438432,92.1228,96.3043
32,2_2_2,1_0_0,3.80384,0.453504,92.8696,97.1269
32,2_2_2,1_0_0,3.76378,0.438432,92.0156,96.2178
32,2_2_2,1_0_0,3.80717,0.436192,92.6906,96.934
32,2_2_2,1_0_0,3.82477,0.459584,92.0593,96.3437
32,2_2_2,1_0_0,3.75965,0.446368,92.6147,96.8207
32,2_2_2,1_0_0,3.79117,0.429568,92.0596,96.2803
32,2_2_2,-1_0_0,3.77552,0.437152,92.1705,96.3832
32,2_2_2,-1_0_0,3.74547,0.437632,93.0389,97.222
32,2_2_2,-1_0_0,3.78086,0.438272,92.7576,96.9767
32,2_2_2,-1_0_0,3.77629,0.436064,92.0648,96.2771
32,2_2_2,-1_0_0,3.7641,0.428864,92.4819,96.6749
32,2_2_2,-1_0_0,3.77178,0.458752,92.3733,96.6038
32,2_2_2,-1_0_0,3.77408,0.434752,92.3827,96.5916
32,2_2_2,-1_0_0,3.77283,0.43936,92.1606,96.3728
32,2_2_2,-1_0_0,3.76253,0.43824,91.9686,96.1694
32,2_2_2,-1_0_0,3.75974,0.445792,92.643,96.8486
32,2_2_2,0_1_0,3.78291,0.444736,92.029,96.2566
32,2_2_2,0_1_0,3.74963,0.440032,92.3275,96.5172
32,2_2_2,0_1_0,3.77789,0.443648,92.1203,96.3419
32,2_2_2,0_1_0,3.81661,0.430304,92.3987,96.6456
32,2_2_2,0_1_0,3.75648,0.427616,92.0265,96.2106
32,2_2_2,0_1_0,3.79162,0.437728,92.3047,96.534
32,2_2_2,0_1_0,3.79939,0.442176,92.133,96.3746
32,2_2_2,0_1_0,3.75546,0.437856,92.1945,96.3878
32,2_2_2,0_1_0,3.72192,0.435776,92.2024,96.3601
32,2_2_2,0_1_0,3.79654,0.438912,92.1739,96.4094
64,0_1_3,0_1_1,11.8672,1.22454,494.05,507.142
64,0_1_3,0_1_1,14.576,0.831488,340.875,356.283
64,0_1_3,0_1_1,14.6088,0.841728,338.314,353.765
64,0_1_3,0_1_1,14.5866,0.838592,338.426,353.851
64,0_1_3,0_1_1,14.5391,0.840448,340.757,356.136
64,0_1_3,0_1_1,14.6448,0.841952,338.33,353.816
64,0_1_3,0_1_1,14.6937,0.841536,339.88,355.415
64,0_1_3,0_1_1,14.5346,0.831456,341.515,356.881
