Resolution,Eye_Setting,Light_Setting,Transform_ms,Binning_ms,Raster_ms,Total_ms
16,3_1_0,0_1_1,0.984928,0.458304,24.9619,26.4051
16,3_1_0,0_1_1,0.987904,0.478272,24.5543,26.0204
16,3_1_0,0_1_1,0.991168,0.441792,24.6815,26.1145
16,3_1_0,0_1_1,0.963904,0.475008,24.7248,26.1637
16,3_1_0,0_1_1,0.958048,0.392128,24.5315,25.8816
16,3_1_0,0_1_1,0.944,0.403104,24.3347,25.6818
16,3_1_0,0_1_1,0.940928,0.381216,24.3817,25.7038
16,3_1_0,0_1_1,0.978208,0.383136,24.3782,25.7396
16,3_1_0,1_0_0,0.951616,0.43008,24.304,25.6857
16,3_1_0,1_0_0,0.934752,0.405056,24.4817,25.8215
16,3_1_0,1_0_0,0.942464,0.383552,24.2774,25.6035
16,3_1_0,1_0_0,0.95936,0.399936,24.7652,26.1245
16,3_1_0,1_0_0,0.935616,0.38496,24.5069,25.8275
16,3_1_0,1_0_0,0.959328,0.413696,24.5,25.873
16,3_1_0,1_0_0,0.94256,0.410848,24.4116,25.765
16,3_1_0,1_0_0,0.974432,0.425984,24.5527,25.9531
16,3_1_0,1_0_0,0.955872,0.406848,24.4069,25.7697
16,3_1_0,1_0_0,0.948832,0.375872,24.7804,26.1051
16,3_1_0,-1_0_0,0.958944,0.414368,24.5874,25.9607
16,3_1_0,-1_0_0,0.967744,0.38352,24.3175,25.6687
16,3_1_0,-1_0_0,0.95328,0.40096,24.3679,25.7222
16,3_1_0,-1_0_0,0.944704,0.412928,24.1918,25.5494
16,3_1_0,-1_0_0,0.951648,0.376832,24.2624,25.5908
16,3_1_0,-1_0_0,0.971744,0.374752,24.2924,25.6388
16,3_1_0,-1_0_0,0.942848,0.40384,24.4317,25.7784
16,3_1_0,-1_0_0,0.958656,0.383712,24.3704,25.7128
16,3_1_0,-1_0_0,0.93712,0.42528,24.5461,25.9085
16,3_1_0,-1_0_0,0.953344,0.409568,24.3862,25.7491
16,3_1_0,0_1_0,0.98112,0.45488,24.3916,25.8276
16,3_1_0,0_1_0,0.941344,0.419424,24.334,25.6947
16,3_1_0,0_1_0,0.965184,0.43008,24.3429,25.7381
16,3_1_0,0_1_0,0.968512,0.40848,24.1994,25.5764
16,3_1_0,0_1_0,0.93216,0.385408,24.4668,25.7843
16,3_1_0,0_1_0,0.952384,0.38096,24.2627,25.596
16,3_1_0,0_1_0,0.962784,0.428032,24.6031,25.9939
16,3_1_0,0_1_0,0.960128,0.389632,24.4596,25.8094
16,3_1_0,0_1_0,0.947136,0.42048,24.1803,25.5479
16,3_1_0,0_1_0,0.959904,0.396928,24.2708,25.6276
16,0_4_0,0_1_1,0.974336,0.47344,34.2923,35.7401
16,0_4_0,0_1_1,0.950496,0.435392,33.9492,35.3351
16,0_4_0,0_1_1,0.999328,0.468448,34.3619,35.8297
16,0_4_0,0_1_1,0.952416,0.430144,34.1614,35.5439
16,0_4_0,0_1_1,0.963456,0.407584,33.9421,35.3132
16,0_4_0,0_1_1,0.939424,0.397344,34.5214,35.8581
16,0_4_0,0_1_1,0.974528,0.435136,34.0905,35.5002
16,0_4_0,0_1_1,0.9544,0.397312,34.1948,35.5465
16,0_4_0,0_1_1,0.953728,0.399328,34.2313,35.5844
16,0_4_0,0_1_1,0.946976,0.39328,33.9287,35.269
16,0_4_0,1_0_0,0.960992,0.409344,33.8455,35.2158
16,0_4_0,1_0_0,0.939232,0.38784,34.0654,35.3925
16,0_4_0,1_0_0,0.943776,0.4136,34.3654,35.7228
16,0_4_0,1_0_0,0.957504,0.413728,34.0148,35.386
16,0_4_0,1_0_0,0.935392,0.390208,34.3485,35.6741
16,0_4_0,1_0_0,0.940736,0.407808,33.9433,35.2918
16,0_4_0,1_0_0,0.9728,0.407616,34.4786,35.859
16,0_4_0,1_0_0,0.945888,0.429632,34.1448,35.5203
16,0_4_0,1_0_0,0.954976,0.3912,33.8043,35.1505
16,0_4_0,1_0_0,0.950016,0.39728,34.2291,35.5764
16,0_4_0,-1_0_0,0.94048,0.38912,34.2352,35.5648
16,0_4_0,-1_0_0,0.93792,0.38912,34.3573,35.6844
16,0_4_0,-1_0_0,0.95744,0.393184,34.0701,35.4208
16,0_4_0,-1_0_0,0.942048,0.385056,34.3916,35.7187
16,0_4_0,-1_0_0,0.948288,0.41168,33.9695,35.3295
16,0_4_0,-1_0_0,0.952064,0.43536,34.0285,35.4159
16,0_4_0,-1_0_0,0.946432,0.4304,34.4051,35.7819
16,0_4_0,-1_0_0,0.93072,0.39872,34.2752,35.6046
16,0_4_0,-1_0_0,0.958272,0.42272,34.1189,35.4999
16,0_4_0,-1_0_0,0.93424,0.386272,34.2948,35.6154
16,0_4_0,0_1_0,0.951328,0.390272,33.8726,35.2142
16,0_4_0,0_1_0,0.937696,0.386304,34.4427,35.7667
16,0_4_0,0_1_0,0.940608,0.397856,33.9775,35.3159
16,0_4_0,0_1_0,0.95376,0.405536,33.9561,35.3154
16,0_4_0,0_1_0,0.95536,0.387616,34.3783,35.7213
16,0_4_0,0_1_0,0.949216,0.394752,34.5104,35.8543
16,0_4_0,0_1_0,0.947872,0.397312,34.1939,35.5391
16,0_4_0,0_1_0,0.964032,0.411584,34.0063,35.3819
16,0_4_0,0_1_0,0.94944,0.393024,34.2316,35.574
16,0_4_0,0_1_0,0.961152,0.387744,33.927,35.2759
16,2_2_2,0_1_1,0.959584,0.382688,28.8732,30.2155
16,2_2_2,0_1_1,0.934688,0.40896,28.9028,30.2465
16,2_2_2,0_1_1,0.936256,0.44272,28.7621,30.1411
16,2_2_2,0_1_1,0.924608,0.423936,28.6286,29.9772
16,2_2_2,0_1_1,0.949728,0.424832,28.8994,30.274
16,2_2_2,0_1_1,0.95056,0.413664,28.7634,30.1276
16,2_2_2,0_1_1,0.932704,0.38704,28.7719,30.0916
16,2_2_2,0_1_1,0.945216,0.3856,28.9387,30.2695
16,2_2_2,0_1_1,0.930976,0.403424,28.7964,30.1308
16,2_2_2,0_1_1,0.947744,0.46832,28.696,30.112
16,2_2_2,1_0_0,0.931744,0.394848,28.5672,29.8938
16,2_2_2,1_0_0,0.953088,0.41968,28.7867,30.1595
16,2_2_2,1_0_0,0.956736,0.455488,29.074,30.4863
16,2_2_2,1_0_0,0.962624,0.484896,29.2886,30.7361
16,2_2_2,1_0_0,0.958592,0.46496,29.3653,30.7889
16,2_2_2,1_0_0,0.949184,0.466976,29.1923,30.6084
16,2_2_2,1_0_0,0.94496,0.439328,29.0572,30.4414
16,2_2_2,1_0_0,0.958752,0.429792,28.8092,30.1977
16,2_2_2,1_0_0,0.961408,0.432448,28.694,30.0879
16,2_2_2,1_0_0,0.958944,0.443872,28.7996,30.2024
16,2_2_2,-1_0_0,0.936768,0.42768,28.6605,30.025
16,2_2_2,-1_0_0,0.940576,0.412832,28.8579,30.2113
16,2_2_2,-1_0_0,0.941376,0.421888,28.5646,29.9279
16,2_2_2,-1_0_0,0.947328,0.442752,28.8501,30.2402
16,2_2_2,-1_0_0,0.937024,0.422688,28.8853,30.245
16,2_2_2,-1_0_0,0.963232,0.450528,28.9879,30.4016
16,2_2_2,-1_0_0,0.940928,0.430112,29.4022,30.7732
16,2_2_2,-1_0_0,0.932768,0.456704,28.6476,30.0371
16,2_2_2,-1_0_0,0.938144,0.40688,28.6021,29.9471
16,2_2_2,-1_0_0,0.924,0.390528,29.0068,30.3213
16,2_2_2,0_1_0,0.922656,0.393536,28.5299,29.8461
16,2_2_2,0_1_0,0.950208,0.391136,28.3874,29.7287
16,2_2_2,0_1_0,0.927456,0.390304,29.0381,30.3559
16,2_2_2,0_1_0,0.930144,0.407584,29.2327,30.5705
16,2_2_2,0_1_0,0.953888,0.40976,28.6801,30.0437
16,2_2_2,0_1_0,0.933504,0.455936,28.4911,29.8805
16,2_2_2,0_1_0,0.923904,0.38912,28.8758,30.1889
16,2_2_2,0_1_0,0.926944,0.382976,28.3261,29.636
16,2_2_2,0_1_0,0.921504,0.388672,28.8333,30.1435
16,2_2_2,0_1_0,0.924416,0.397568,28.9947,30.3167
32,0_1_3,0_1_1,3.26173,0.649344,104.711,108.622
32,0_1_3,0_1_1,3.3113,0.599328,86.3711,90.2817
32,0_1_3,0_1_1,3.29754,0.580672,83.6369,87.5151
32,0_1_3,0_1_1,3.32211,0.58576,84.2487,88.1566
32,0_1_3,0_1_1,3.30525,0.587392,84.1552,88.0479
32,0_1_3,0_1_1,3.31866,0.61232,85.1796,89.1106
32,0_1_3,0_1_1,3.28976,0.570208,88.2193,92.0793
32,0_1_3,0_1_1,3.29549,0.627744,93.5684,97.4916
32,0_1_3,0_1_1,3.27824,0.643072,97.874,101.795
32,0_1_3,0_1_1,3.23149,0.664704,104.721,108.618
32,0_1_3,1_0_0,3.23501,0.65888,104.726,108.62
32,0_1_3,1_0_0,3.2489,0.647264,105.002,108.898
32,0_1_3,1_0_0,3.63664,0.70576,103.133,107.475
32,0_1_3,1_0_0,3.22522,0.659712,104.127,108.012
32,0_1_3,1_0_0,3.20227,0.639744,104.873,108.715
32,0_1_3,1_0_0,3.22064,0.655392,103.363,107.239
32,0_1_3,1_0_0,3.25795,0.588064,89.3477,93.1937
32,0_1_3,1_0_0,3.28269,0.57952,86.1952,90.0574
32,0_1_3,1_0_0,3.28893,0.589536,83.8984,87.7769
32,0_1_3,1_0_0,3.31008,0.591072,84.8012,88.7023
32,0_1_3,-1_0_0,3.31741,0.612352,85.0121,88.9419
32,0_1_3,-1_0_0,3.32288,0.604576,83.3443,87.2717
32,0_1_3,-1_0_0,3.33888,0.587776,97.2342,101.161
32,0_1_3,-1_0_0,3.27728,0.642304,103.516,107.436
32,0_1_3,-1_0_0,3.2543,0.659264,101.166,105.08
32,0_1_3,-1_0_0,3.42995,0.63488,93.5239,97.5887
32,0_1_3,-1_0_0,3.29763,0.596096,86.8986,90.7923
32,0_1_3,-1_0_0,3.31322,0.614432,87.962,91.8897
32,0_1_3,-1_0_0,3.3064,0.616128,86.5873,90.5099
32,0_1_3,-1_0_0,3.30387,0.6256,87.5295,91.459
32,0_1_3,0_1_0,3.30938,0.59504,87.3992,91.3036
32,0_1_3,0_1_0,3.2712,0.604128,84.6809,88.5563
32,0_1_3,0_1_0,3.28205,0.609696,85.8301,89.7219
32,0_1_3,0_1_0,3.34128,0.597536,83.1996,87.1384
32,0_1_3,0_1_0,3.31782,0.589824,83.0444,86.9521
32,0_1_3,0_1_0,3.40061,0.596512,82.8986,86.8957
32,0_1_3,0_1_0,3.37325,0.59232,84.1582,88.1238
32,0_1_3,0_1_0,3.32982,0.606496,83.2371,87.1734
32,0_1_3,0_1_0,3.26685,0.617952,90.1716,94.0564
32,0_1_3,0_1_0,3.28704,0.583136,85.7176,89.5878
32,-3_1_0,0_1_1,3.25034,0.603584,79.714,83.5679
32,-3_1_0,0_1_1,3.34637,0.597216,79.68,83.6236
32,-3_1_0,0_1_1,3.30678,0.56304,80.292,84.1618
32,-3_1_0,0_1_1,3.26781,0.575072,79.453,83.2959
32,-3_1_0,0_1_1,3.26035,0.567328,78.8259,82.6536
32,-3_1_0,0_1_1,3.22803,0.574144,82.1584,85.9605
32,-3_1_0,0_1_1,3.26019,0.619744,89.4008,93.2808
32,-3_1_0,0_1_1,3.23626,0.574464,84.682,88.4927
32,-3_1_0,0_1_1,3.23322,0.594304,84.4529,88.2804
32,-3_1_0,0_1_1,3.24317,0.58272,84.1078,87.9337
32,-3_1_0,1_0_0,3.30099,0.698048,84.7298,88.7289
32,-3_1_0,1_0_0,3.22742,0.591872,84.3182,88.1375
32,-3_1_0,1_0_0,3.24102,0.616096,93.2227,97.0798
32,-3_1_0,1_0_0,3.26573,0.597824,85.7515,89.615
32,-3_1_0,1_0_0,3.24275,0.591904,85.6281,89.4628
32,-3_1_0,1_0_0,3.25693,0.610272,86.703,90.5702
32,-3_1_0,1_0_0,3.27347,0.585312,84.4682,88.327
32,-3_1_0,1_0_0,3.24138,0.602528,83.6522,87.4961
32,-3_1_0,1_0_0,3.24694,0.58304,84.4988,88.3288
32,-3_1_0,1_0_0,3.25302,0.575456,84.8228,88.6513
32,-3_1_0,-1_0_0,3.25635,0.57968,84.1874,88.0234
32,-3_1_0,-1_0_0,3.21427,0.618304,90.3903,94.2229
32,-3_1_0,-1_0_0,3.25024,0.593184,86.6821,90.5255
32,-3_1_0,-1_0_0,3.23795,0.577248,84.3401,88.1553
32,-3_1_0,-1_0_0,3.23277,0.612352,84.0733,87.9185
32,-3_1_0,-1_0_0,3.2249,0.579552,84.4831,88.2876
32,-3_1_0,-1_0_0,3.23261,0.58272,83.8987,87.714
32,-3_1_0,-1_0_0,3.2952,0.600064,84.2418,88.1371
32,-3_1_0,-1_0_0,3.2255,0.585728,87.3783,91.1896
32,-3_1_0,-1_0_0,3.2088,0.609856,91.5715,95.3901
32,-3_1_0,0_1_0,3.25277,0.595648,85.2341,89.0825
32,-3_1_0,0_1_0,3.26429,0.581984,85.6447,89.491
32,-3_1_0,0_1_0,3.24397,0.590112,85.1622,88.9963
32,-3_1_0,0_1_0,3.23056,0.583968,82.9429,86.7574
32,-3_1_0,0_1_0,3.24944,0.58896,83.2069,87.0453
32,-3_1_0,0_1_0,3.24256,0.592096,83.0127,86.8474
32,-3_1_0,0_1_0,3.24643,0.59168,82.8122,86.6503
32,-3_1_0,0_1_0,3.22982,0.57536,82.4152,86.2204
32,-3_1_0,0_1_0,3.25632,0.638368,90.5217,94.4164
32,-3_1_0,0_1_0,3.22941,0.593312,85.7216,89.5444
32,3_1_0,0_1_1,3.24835,0.592032,80.8134,84.6538
32,3_1_0,0_1_1,3.23901,0.587712,80.1005,83.9272
32,3_1_0,0_1_1,3.23443,0.585728,79.8121,83.6322
32,3_1_0,0_1_1,3.25594,0.580224,80.7139,84.55
32,3_1_0,0_1_1,3.20061,0.589216,80.2266,84.0164
32,3_1_0,0_1_1,3.54646,0.617248,85.7607,89.9244
32,3_1_0,0_1_1,3.19139,0.620032,90.7952,94.6066
32,3_1_0,0_1_1,3.20563,0.62256,87.9853,91.8135
32,3_1_0,0_1_1,3.2496,0.626688,85.1092,88.9854
32,3_1_0,0_1_1,3.20995,0.614624,85.2083,89.0329
32,3_1_0,1_0_0,3.24141,0.603712,83.9461,87.7913
32,3_1_0,1_0_0,3.20118,0.602656,83.793,87.5969
32,3_1_0,1_0_0,3.27968,0.616448,84.6717,88.5678
32,3_1_0,1_0_0,3.1841,0.614688,92.1171,95.9159
32,3_1_0,1_0_0,3.20211,0.624672,84.4766,88.3034
32,3_1_0,1_0_0,3.22397,0.61248,85.4449,89.2813
32,3_1_0,1_0_0,3.22269,0.595968,83.6549,87.4735
32,3_1_0,1_0_0,3.21398,0.584128,82.6535,86.4516
32,3_1_0,1_0_0,3.2455,0.605216,83.0536,86.9043
32,3_1_0,1_0_0,3.2543,0.586688,83.7235,87.5645
32,3_1_0,-1_0_0,3.20563,0.61648,83.283,87.1051
32,3_1_0,-1_0_0,3.23347,0.628448,92.475,96.337
32,3_1_0,-1_0_0,3.30042,0.656096,85.9465,89.903
32,3_1_0,-1_0_0,3.26013,0.631872,84.6761,88.5681
32,3_1_0,-1_0_0,3.27709,0.649216,85.2129,89.1392
32,3_1_0,-1_0_0,3.2743,0.630752,85.5332,89.4382
32,3_1_0,-1_0_0,3.29149,0.652768,92.5972,96.5414
32,3_1_0,-1_0_0,3.3073,0.616448,85.6941,89.6179
32,3_1_0,-1_0_0,3.29997,0.636832,86.3511,90.2879
32,3_1_0,-1_0_0,3.27034,0.634208,83.6704,87.575
32,3_1_0,0_1_0,3.2767,0.65328,83.7343,87.6643
32,3_1_0,0_1_0,3.23818,0.628736,83.7404,87.6073
32,3_1_0,0_1_0,3.28035,0.608032,83.023,86.9114
32,3_1_0,0_1_0,3.23616,0.605888,83.8688,87.7108
32,3_1_0,0_1_0,3.2671,0.630752,91.2702,95.1681
32,3_1_0,0_1_0,3.26013,0.598048,85.3023,89.1605
32,3_1_0,0_1_0,3.21485,0.6088,85.6163,89.44
32,3_1_0,0_1_0,3.2711,0.614368,85.9109,89.7964
32,3_1_0,0_1_0,3.25776,0.593888,82.7424,86.594
32,3_1_0,0_1_0,3.29734,0.608992,83.1041,87.0105
32,0_4_0,0_1_1,3.25056,0.664352,113.982,117.897
32,0_4_0,0_1_1,3.2424,0.640672,109.394,113.277
32,0_4_0,0_1_1,3.24141,0.631488,109.384,113.257
32,0_4_0,0_1_1,3.25114,0.661504,109.482,113.395
32,0_4_0,0_1_1,3.33229,0.58528,91.1115,95.0291
32,0_4_0,0_1_1,3.44362,0.55488,86.5657,90.5642
32,0_4_0,0_1_1,3.48294,0.656896,84.9079,89.0478
32,0_4_0,0_1_1,3.38394,0.560512,85.108,89.0525
32,0_4_0,0_1_1,3.42221,0.571328,84.8159,88.8094
32,0_4_0,0_1_1,3.42685,0.564544,85.4219,89.4133
32,0_4_0,1_0_0,3.4857,0.592064,85.4672,89.545
32,0_4_0,1_0_0,3.39517,0.615808,90.8079,94.8189
32,0_4_0,1_0_0,3.4401,0.552992,86.0214,90.0145
32,0_4_0,1_0_0,3.4711,0.58464,86.5576,90.6133
32,0_4_0,1_0_0,3.45789,0.61088,86.486,90.5547
32,0_4_0,1_0_0,3.52202,0.587136,86.1684,90.2776
32,0_4_0,1_0_0,3.47706,0.58784,86.6505,90.7154
32,0_4_0,1_0_0,3.31027,0.632832,100.303,104.247
32,0_4_0,1_0_0,3.31584,0.651264,106.539,110.506
32,0_4_0,1_0_0,3.28723,0.64944,112.695,116.632
32,0_4_0,-1_0_0,3.29315,0.68816,121.892,125.873
32,0_4_0,-1_0_0,3.26154,0.69632,126.108,130.066
32,0_4_0,-1_0_0,3.33578,0.626624,96.8331,100.795
32,0_4_0,-1_0_0,3.42717,0.58352,86.0799,90.0906
32,0_4_0,-1_0_0,3.48016,0.579232,85.0326,89.092
32,0_4_0,-1_0_0,3.45453,0.573824,85.0855,89.1139
32,0_4_0,-1_0_0,3.48755,0.577248,85.0617,89.1265
32,0_4_0,-1_0_0,3.4783,0.581664,84.9018,88.9618
32,0_4_0,-1_0_0,3.48384,0.57344,95.8596,99.9169
32,0_4_0,-1_0_0,3.31805,0.640128,108.125,112.083
32,0_4_0,0_1_0,3.28406,0.655264,115.616,119.555
32,0_4_0,0_1_0,3.34954,0.628736,95.4433,99.4215
32,0_4_0,0_1_0,3.43997,0.584896,86.1119,90.1368
32,0_4_0,0_1_0,3.43773,0.578944,84.9167,88.9333
32,0_4_0,0_1_0,3.46742,0.597952,85.0994,89.1648
32,0_4_0,0_1_0,3.47549,0.573344,84.9391,88.9879
32,0_4_0,0_1_0,3.45846,0.592256,84.8386,88.8893
32,0_4_0,0_1_0,3.47158,0.604,97.0534,101.129
32,0_4_0,0_1_0,3.30029,0.647456,111.897,115.845
32,0_4_0,0_1_0,3.26749,0.660992,121.008,124.936
32,2_2_2,0_1_1,3.37126,0.585472,82.674,86.6308
32,2_2_2,0_1_1,3.34877,0.58576,83.1987,87.1332
32,2_2_2,0_1_1,3.36794,0.5784,83.0713,87.0177
32,2_2_2,0_1_1,3.40429,0.588096,83.0012,86.9936
32,2_2_2,0_1_1,3.34253,0.601664,91.7946,95.7388
32,2_2_2,0_1_1,3.25741,0.631232,101.803,105.691
32,2_2_2,0_1_1,3.27203,0.647168,108.24,112.16
32,2_2_2,0_1_1,3.24269,0.662848,111.36,115.266
32,2_2_2,0_1_1,3.21728,0.627232,112.839,116.684
32,2_2_2,0_1_1,3.24941,0.698336,112.428,116.375
32,2_2_2,1_0_0,3.26669,0.687712,113.589,117.544
32,2_2_2,1_0_0,3.29725,0.651136,99.9938,103.942
32,2_2_2,1_0_0,3.69037,0.679648,93.994,98.364
32,2_2_2,1_0_0,3.26512,0.595968,94.0181,97.8792
32,2_2_2,1_0_0,3.28995,0.6328,95.2344,99.1572
32,2_2_2,1_0_0,3.32195,0.647168,93.9488,97.9179
32,2_2_2,1_0_0,3.35744,0.614528,101.904,105.876
32,2_2_2,1_0_0,3.27965,0.666016,110.114,114.059
32,2_2_2,1_0_0,3.22198,0.634368,109.633,113.49
32,2_2_2,1_0_0,3.18794,0.69584,110.897,114.781
32,2_2_2,-1_0_0,3.30323,0.571488,86.3883,90.263
32,2_2_2,-1_0_0,3.28102,0.57552,86.2805,90.137
32,2_2_2,-1_0_0,3.26461,0.581408,85.3902,89.2362
32,2_2_2,-1_0_0,3.32394,0.586112,84.9697,88.8797
32,2_2_2,-1_0_0,3.2783,0.56528,84.9667,88.8103
32,2_2_2,-1_0_0,3.2961,0.56912,85.4272,89.2924
32,2_2_2,-1_0_0,3.23158,0.589792,95.1593,98.9807
32,2_2_2,-1_0_0,3.29888,0.579584,85.3193,89.1978
32,2_2_2,-1_0_0,3.31245,0.569632,84.3915,88.2735
32,2_2_2,-1_0_0,3.27757,0.565664,83.058,86.9012
32,2_2_2,0_1_0,3.28064,0.542656,83.2219,87.0452
32,2_2_2,0_1_0,3.30397,0.57904,84.3046,88.1877
32,2_2_2,0_1_0,3.33936,0.558496,84.8554,88.7532
32,2_2_2,0_1_0,3.26,0.575936,88.2202,92.0561
32,2_2_2,0_1_0,3.25754,0.596064,88.5722,92.4258
32,2_2_2,0_1_0,3.23408,0.602368,95.7863,99.6228
32,2_2_2,0_1_0,3.26611,0.569312,85.5637,89.3992
32,2_2_2,0_1_0,3.29216,0.557344,84.3255,88.175
32,2_2_2,0_1_0,3.31251,0.558048,83.7306,87.6012
32,2_2_2,0_1_0,3.32915,0.566496,83.6547,87.5504
64,0_1_3,0_1_1,11.9848,1.6873,336.794,350.466
64,0_1_3,0_1_1,14.3567,1.3336,186.913,202.603
64,0_1_3,0_1_1,14.7342,1.34266,177.35,193.427
64,0_1_3,0_1_1,14.6823,1.33558,177.247,193.264
64,0_1_3,0_1_1,14.7035,1.33318,177.701,193.738
64,0_1_3,0_1_1,14.8381,1.34349,177.388,193.57
64,0_1_3,0_1_1,14.7517,1.33779,177.453,193.543
64,0_1_3,0_1_1,14.6453,1.33958,177.472,193.457
