Resolution,Eye_Setting,Light_Setting,Transform_ms,Binning_ms,Raster_ms,Total_ms
16,-3_1_0,-1_0_0,0.928992,0.219136,30.9644,32.1125
16,-3_1_0,-1_0_0,0.920384,0.224992,30.4798,31.6252
16,-3_1_0,-1_0_0,0.932512,0.221216,30.3105,31.4642
16,-3_1_0,-1_0_0,0.91616,0.219264,31.1404,32.2759
16,-3_1_0,-1_0_0,0.930528,0.226976,31.1335,32.291
16,-3_1_0,-1_0_0,0.93328,0.221248,31.0759,32.2305
16,-3_1_0,-1_0_0,0.928384,0.223808,30.4447,31.5969
16,-3_1_0,0_1_0,0.919584,0.22224,30.3865,31.5284
16,-3_1_0,0_1_0,0.924192,0.221056,30.2957,31.4409
16,-3_1_0,0_1_0,0.928512,0.223232,30.3858,31.5376
16,-3_1_0,0_1_0,0.931936,0.223328,30.5138,31.6691
16,-3_1_0,0_1_0,0.927584,0.221184,30.2665,31.4153
16,-3_1_0,0_1_0,0.92912,0.221312,30.1652,31.3156
16,-3_1_0,0_1_0,0.927392,0.225184,30.1852,31.3377
16,-3_1_0,0_1_0,0.915904,0.225088,31.0712,32.2122
16,-3_1_0,0_1_0,0.929312,0.218816,30.5616,31.7097
16,-3_1_0,0_1_0,0.925408,0.234496,30.6355,31.7954
16,3_1_0,0_1_1,0.923328,0.228256,28.3619,29.5135
16,3_1_0,0_1_1,0.943424,0.223648,28.5593,29.7263
16,3_1_0,0_1_1,0.937344,0.225216,28.7604,29.923
16,3_1_0,0_1_1,0.932448,0.225856,28.9922,30.1505
16,3_1_0,0_1_1,0.939712,0.227808,29.2752,30.4428
16,3_1_0,0_1_1,0.954656,0.239584,28.9686,30.1628
16,3_1_0,0_1_1,0.95136,0.239456,28.9761,30.1669
16,3_1_0,0_1_1,0.958208,0.24224,29.7843,30.9847
16,3_1_0,0_1_1,0.962112,0.227744,29.1729,30.3627
16,3_1_0,0_1_1,0.961344,0.23856,29.1553,30.3552
16,3_1_0,1_0_0,0.953664,0.233984,28.9376,30.1252
16,3_1_0,1_0_0,0.966496,0.233664,28.7438,29.944
16,3_1_0,1_0_0,0.951936,0.226816,29.706,30.8847
16,3_1_0,1_0_0,0.922112,0.222976,28.3314,29.4765
16,3_1_0,1_0_0,0.92704,0.224992,29.0364,30.1884
16,3_1_0,1_0_0,0.980576,0.2376,28.8057,30.0239
16,3_1_0,1_0_0,0.959424,0.2336,29.2118,30.4048
16,3_1_0,1_0_0,0.954464,0.236416,28.9881,30.1789
16,3_1_0,1_0_0,0.936224,0.224448,28.2756,29.4363
16,3_1_0,1_0_0,0.935232,0.221888,28.3215,29.4786
16,3_1_0,-1_0_0,0.964896,0.237728,29.3785,30.5812
16,3_1_0,-1_0_0,0.96208,0.243552,29.4428,30.6484
16,3_1_0,-1_0_0,0.941728,0.232928,29.7289,30.9036
16,3_1_0,-1_0_0,0.944416,0.223232,28.7219,29.8896
16,3_1_0,-1_0_0,0.937664,0.223456,28.4154,29.5765
16,3_1_0,-1_0_0,0.95456,0.2376,28.7129,29.9051
16,3_1_0,-1_0_0,0.952288,0.23536,29.1627,30.3503
16,3_1_0,-1_0_0,0.9624,0.231296,28.6605,29.8542
16,3_1_0,-1_0_0,0.942976,0.222848,28.6382,29.804
16,3_1_0,-1_0_0,0.939616,0.223232,28.7062,29.8691
16,3_1_0,0_1_0,0.947424,0.22272,28.5717,29.7419
16,3_1_0,0_1_0,0.927648,0.224256,28.6827,29.8346
16,3_1_0,0_1_0,0.943392,0.221664,28.6179,29.7829
16,3_1_0,0_1_0,0.943328,0.227872,29.5228,30.694
16,3_1_0,0_1_0,0.933824,0.222752,29.0359,30.1924
16,3_1_0,0_1_0,0.936832,0.253952,28.6776,29.8684
16,3_1_0,0_1_0,0.933024,0.22144,29.4912,30.6456
16,3_1_0,0_1_0,0.930464,0.222016,28.6591,29.8116
16,3_1_0,0_1_0,0.926688,0.221152,28.7298,29.8777
16,3_1_0,0_1_0,0.926624,0.222272,28.2918,29.4407
16,0_4_0,0_1_1,0.941312,0.548448,43.6436,45.1333
16,0_4_0,0_1_1,0.922944,0.487072,43.1191,44.5291
16,0_4_0,0_1_1,0.917696,0.469024,40.4688,41.8555
16,0_4_0,0_1_1,0.92016,0.454336,40.6726,42.0471
16,0_4_0,0_1_1,0.92624,0.460576,40.8368,42.2236
16,0_4_0,0_1_1,0.916832,0.456928,40.2653,41.6391
16,0_4_0,0_1_1,0.920832,0.454656,40.7434,42.1188
16,0_4_0,0_1_1,0.91968,0.458848,40.177,41.5555
16,0_4_0,0_1_1,0.916672,0.458784,41.0955,42.471
16,0_4_0,0_1_1,0.910784,0.456544,40.3363,41.7036
16,0_4_0,1_0_0,0.92016,0.455232,40.2747,41.65
16,0_4_0,1_0_0,0.944576,0.486176,40.845,42.2757
16,0_4_0,1_0_0,0.938048,0.49008,40.2262,41.6544
16,0_4_0,1_0_0,0.933408,0.464832,41.0772,42.4755
16,0_4_0,1_0_0,0.926048,0.475168,40.659,42.0602
16,0_4_0,1_0_0,0.922368,0.459744,40.5568,41.9389
16,0_4_0,1_0_0,0.915136,0.469792,40.6751,42.06
16,0_4_0,1_0_0,0.914816,0.464864,40.5016,41.8812
16,0_4_0,1_0_0,0.92816,0.463264,40.6345,42.0259
16,0_4_0,1_0_0,0.926144,0.45312,40.5428,41.9221
16,0_4_0,-1_0_0,0.909856,0.450368,40.4419,41.8021
16,0_4_0,-1_0_0,0.910336,0.45776,40.4075,41.7756
16,0_4_0,-1_0_0,0.913792,0.459968,40.628,42.0017
16,0_4_0,-1_0_0,0.912,0.452576,40.5188,41.8834
16,0_4_0,-1_0_0,0.916064,0.456672,40.4262,41.799
16,0_4_0,-1_0_0,0.917984,0.456672,40.3754,41.7501
16,0_4_0,-1_0_0,0.9152,0.457088,40.6747,42.047
16,0_4_0,-1_0_0,0.917344,0.450368,41.0329,42.4006
16,0_4_0,-1_0_0,0.95344,0.4608,40.3716,41.7859
16,0_4_0,-1_0_0,0.910496,0.456352,40.2876,41.6544
16,0_4_0,0_1_0,0.913728,0.450592,40.4658,41.8301
16,0_4_0,0_1_0,0.923392,0.450336,40.6513,42.025
16,0_4_0,0_1_0,0.919776,0.456704,40.5249,41.9014
16,0_4_0,0_1_0,0.91728,0.477184,40.391,41.7855
16,0_4_0,0_1_0,0.918336,0.457696,40.3265,41.7026
16,0_4_0,0_1_0,0.909664,0.450432,40.1366,41.4967
16,0_4_0,0_1_0,0.912352,0.452608,40.9057,42.2706
16,0_4_0,0_1_0,0.922304,0.461984,41.7945,43.1788
16,0_4_0,0_1_0,0.923776,0.453152,41.6568,43.0337
16,0_4_0,0_1_0,0.915616,0.454528,41.0664,42.4366
16,2_2_2,0_1_1,0.899072,0.452032,32.1878,33.5389
16,2_2_2,0_1_1,0.914464,0.470592,31.4338,32.8189
16,2_2_2,0_1_1,0.90528,0.466752,33.2074,34.5794
16,2_2_2,0_1_1,0.900416,0.460512,32.7806,34.1415
16,2_2_2,0_1_1,0.90528,0.457312,32.6766,34.0392
16,2_2_2,0_1_1,0.913536,0.463872,33.2761,34.6535
16,2_2_2,0_1_1,0.918048,0.458752,32.7242,34.101
16,2_2_2,0_1_1,0.9,0.458432,33.0131,34.3716
16,2_2_2,0_1_1,0.913568,0.454208,32.5072,33.875
16,2_2_2,0_1_1,0.90944,0.462848,33.3758,34.7481
16,2_2_2,1_0_0,0.918688,0.4808,33.6187,35.0181
16,2_2_2,1_0_0,0.911584,0.464896,34.0462,35.4227
16,2_2_2,1_0_0,0.91488,0.45952,33.6081,34.9825
16,2_2_2,1_0_0,0.907776,0.45504,33.51,34.8728
16,2_2_2,1_0_0,0.912576,0.453088,33.763,35.1286
16,2_2_2,1_0_0,0.90752,0.460864,33.4976,34.866
16,2_2_2,1_0_0,0.920352,0.468672,33.5911,34.9801
16,2_2_2,1_0_0,0.907104,0.46304,33.7367,35.1068
16,2_2_2,1_0_0,0.905152,0.468896,33.6346,35.0086
16,2_2_2,1_0_0,0.90544,0.462272,33.6778,35.0455
16,2_2_2,-1_0_0,0.907936,0.458848,33.9353,35.3021
16,2_2_2,-1_0_0,0.909024,0.464448,33.9668,35.3403
16,2_2_2,-1_0_0,0.91104,0.471808,33.6936,35.0765
16,2_2_2,-1_0_0,0.91536,0.467584,33.6063,34.9893
16,2_2_2,-1_0_0,0.908768,0.475392,33.5022,34.8864
16,2_2_2,-1_0_0,0.906752,0.467776,33.1628,34.5373
16,2_2_2,-1_0_0,0.917792,0.4752,33.333,34.726
16,2_2_2,-1_0_0,0.952928,0.565632,33.4843,35.0028
16,2_2_2,-1_0_0,0.924416,0.496928,33.93,35.3513
16,2_2_2,-1_0_0,0.905056,0.48128,33.5185,34.9048
16,2_2_2,0_1_0,0.91344,0.466432,33.2921,34.672
16,2_2_2,0_1_0,0.914496,0.473248,34.3976,35.7854
16,2_2_2,0_1_0,0.902752,0.466752,33.6128,34.9823
16,2_2_2,0_1_0,0.909408,0.473088,33.2943,34.6768
16,2_2_2,0_1_0,0.909984,0.454592,33.4269,34.7915
16,2_2_2,0_1_0,0.911168,0.46496,33.3821,34.7582
16,2_2_2,0_1_0,0.912672,0.462208,34.0542,35.4291
16,2_2_2,0_1_0,0.911904,0.476192,33.6774,35.0655
16,2_2_2,0_1_0,0.907648,0.462784,33.4279,34.7984
16,2_2_2,0_1_0,0.911904,0.467456,33.5065,34.8858
32,0_1_3,0_1_1,3.18848,0.582464,117.811,121.582
32,0_1_3,0_1_1,3.24429,0.512,87.8979,91.6542
32,0_1_3,0_1_1,3.27024,0.506912,87.5779,91.355
32,0_1_3,0_1_1,3.24531,0.508896,87.3487,91.103
32,0_1_3,0_1_1,3.2985,0.503808,85.3307,89.133
32,0_1_3,0_1_1,3.32848,0.532512,84.7546,88.6156
32,0_1_3,0_1_1,3.32064,0.505888,84.3159,88.1424
32,0_1_3,0_1_1,3.31066,0.501632,85.0901,88.9024
32,0_1_3,0_1_1,3.26989,0.499712,84.8676,88.6372
32,0_1_3,0_1_1,3.21776,0.514496,91.8508,95.5831
32,0_1_3,1_0_0,3.3305,0.503808,86.1216,89.9559
32,0_1_3,1_0_0,3.27965,0.505408,84.1977,87.9827
32,0_1_3,1_0_0,3.32406,0.50224,84.3512,88.1775
32,0_1_3,1_0_0,3.29818,0.503424,84.7479,88.5495
32,0_1_3,1_0_0,3.31126,0.5136,84.7509,88.5757
32,0_1_3,1_0_0,3.25088,0.509952,92.0277,95.7885
32,0_1_3,1_0_0,3.31635,0.50176,85.6608,89.4789
32,0_1_3,1_0_0,3.28077,0.505408,84.735,88.5212
32,0_1_3,1_0_0,3.33142,0.495584,84.3081,88.1351
32,0_1_3,1_0_0,3.29808,0.499552,85.0296,88.8273
32,0_1_3,-1_0_0,3.35408,0.49952,85.2594,89.113
32,0_1_3,-1_0_0,3.35133,0.495808,84.1107,87.9579
32,0_1_3,-1_0_0,3.38144,0.513824,84.6542,88.5494
32,0_1_3,-1_0_0,3.33802,0.56016,84.5957,88.4939
32,0_1_3,-1_0_0,3.34,0.493568,84.1233,87.9568
32,0_1_3,-1_0_0,3.33062,0.508864,83.6725,87.512
32,0_1_3,-1_0_0,3.24637,0.516896,91.9203,95.6835
32,0_1_3,-1_0_0,3.3264,0.489472,85.3739,89.1898
32,0_1_3,-1_0_0,3.29821,0.507744,86.1007,89.9067
32,0_1_3,-1_0_0,3.3216,0.504608,84.1192,87.9454
32,0_1_3,0_1_0,3.37936,0.496096,84.1715,88.0469
32,0_1_3,0_1_0,3.34045,0.503264,83.4592,87.3029
32,0_1_3,0_1_0,3.33818,0.51808,82.8538,86.71
32,0_1_3,0_1_0,3.32403,0.501536,84.0623,87.8878
32,0_1_3,0_1_0,3.2591,0.524352,91.8035,95.587
32,0_1_3,0_1_0,3.33779,0.514048,86.0498,89.9016
32,0_1_3,0_1_0,3.37066,0.495136,83.2813,87.1471
32,0_1_3,0_1_0,3.32314,0.514272,84.8747,88.7121
32,0_1_3,0_1_0,3.37411,0.509568,82.6383,86.522
32,0_1_3,0_1_0,3.34336,0.534528,83.4038,87.2817
32,-3_1_0,0_1_1,3.37078,0.51184,80.0183,83.9009
32,-3_1_0,0_1_1,3.38701,0.506688,80.3504,84.2441
32,-3_1_0,0_1_1,3.37693,0.49232,81.1006,84.9698
32,-3_1_0,0_1_1,3.24528,0.534464,89.7733,93.553
32,-3_1_0,0_1_1,3.26259,0.516096,83.8972,87.6759
32,-3_1_0,0_1_1,3.28077,0.515168,83.9228,87.7188
32,-3_1_0,0_1_1,3.31171,0.503808,84.2917,88.1072
32,-3_1_0,0_1_1,3.32957,0.5064,83.9233,87.7593
32,-3_1_0,0_1_1,3.3177,0.510816,83.3994,87.2279
32,-3_1_0,0_1_1,3.23661,0.536576,91.1176,94.8908
32,-3_1_0,1_0_0,3.26451,0.512672,85.2635,89.0407
32,-3_1_0,1_0_0,3.2424,0.514048,85.1286,88.885
32,-3_1_0,1_0_0,3.28598,0.514048,84.4291,88.2291
32,-3_1_0,1_0_0,3.3497,0.508416,83.7909,87.6491
32,-3_1_0,1_0_0,3.30682,0.522752,83.9511,87.7807
32,-3_1_0,1_0_0,3.25277,0.499712,83.3129,87.0654
32,-3_1_0,1_0_0,3.30406,0.516064,83.7717,87.5919
32,-3_1_0,1_0_0,3.24403,0.527264,92.2593,96.0306
32,-3_1_0,1_0_0,3.2857,0.518144,85.0388,88.8427
32,-3_1_0,1_0_0,3.31085,0.500672,85.5997,89.4112
32,-3_1_0,-1_0_0,3.31626,0.523296,84.1864,88.026
32,-3_1_0,-1_0_0,3.26442,0.499712,83.6976,87.4617
32,-3_1_0,-1_0_0,3.33699,0.516096,84.3061,88.1592
32,-3_1_0,-1_0_0,3.2857,0.526368,84.6261,88.4381
32,-3_1_0,-1_0_0,3.2671,0.51392,83.5267,87.3077
32,-3_1_0,-1_0_0,3.24122,0.541984,90.1958,93.979
32,-3_1_0,-1_0_0,3.29174,0.525312,84.868,88.6851
32,-3_1_0,-1_0_0,3.27971,0.515264,84.7356,88.5306
32,-3_1_0,-1_0_0,3.23667,0.516128,85.2764,89.0292
32,-3_1_0,-1_0_0,3.29376,0.514048,84.0652,87.873
32,-3_1_0,0_1_0,3.2496,0.517408,84.2086,87.9756
32,-3_1_0,0_1_0,3.3151,0.510592,83.8733,87.699
32,-3_1_0,0_1_0,3.30272,0.543072,83.7243,87.5701
32,-3_1_0,0_1_0,3.30928,0.508928,83.3904,87.2086
32,-3_1_0,0_1_0,3.24038,0.536576,91.9141,95.691
32,-3_1_0,0_1_0,3.28723,0.528288,85.4826,89.2981
32,-3_1_0,0_1_0,3.25354,0.520992,84.8115,88.586
32,-3_1_0,0_1_0,3.30317,0.517664,85.3916,89.2125
32,-3_1_0,0_1_0,3.32294,0.528544,84.5879,88.4394
32,-3_1_0,0_1_0,3.29834,0.519776,83.565,87.3831
32,3_1_0,0_1_1,3.30842,0.508352,78.5008,82.3175
32,3_1_0,0_1_1,3.29117,0.527648,79.3141,83.133
32,3_1_0,0_1_1,3.34602,0.509856,78.977,82.8329
32,3_1_0,0_1_1,3.29328,0.500064,88.1515,91.9448
32,3_1_0,0_1_1,3.23398,0.546816,87.5554,91.3362
32,3_1_0,0_1_1,3.23706,0.565248,94.9362,98.7385
32,3_1_0,0_1_1,3.2097,0.5296,85.0654,88.8047
32,3_1_0,0_1_1,3.23811,0.543616,85.5807,89.3624
32,3_1_0,0_1_1,3.27462,0.534048,84.9574,88.7661
32,3_1_0,0_1_1,3.25222,0.505824,83.5093,87.2674
32,3_1_0,1_0_0,3.24365,0.527072,83.8681,87.6388
32,3_1_0,1_0_0,3.21984,0.524768,83.9875,87.7321
32,3_1_0,1_0_0,3.24035,0.526304,83.9534,87.7201
32,3_1_0,1_0_0,3.25597,0.527264,83.7147,87.498
32,3_1_0,1_0_0,3.24522,0.552928,91.6843,95.4824
32,3_1_0,1_0_0,3.23853,0.532512,84.9982,88.7693
32,3_1_0,1_0_0,3.20179,0.532672,85.4556,89.1901
32,3_1_0,1_0_0,3.2223,0.528352,83.6229,87.3736
32,3_1_0,1_0_0,3.24557,0.529344,83.7767,87.5516
32,3_1_0,1_0_0,3.23021,0.53248,84.0587,87.8214
32,3_1_0,-1_0_0,3.22726,0.528384,83.3259,87.0816
32,3_1_0,-1_0_0,3.23978,0.53056,83.7334,87.5038
32,3_1_0,-1_0_0,3.22205,0.552768,91.2725,95.0474
32,3_1_0,-1_0_0,3.22518,0.540416,84.5156,88.2812
32,3_1_0,-1_0_0,3.1927,0.531712,85.2967,89.0211
32,3_1_0,-1_0_0,3.24454,0.536032,84.7346,88.5151
32,3_1_0,-1_0_0,3.24358,0.528512,84.9899,88.762
32,3_1_0,-1_0_0,3.21446,0.532256,85.5218,89.2685
32,3_1_0,-1_0_0,3.21942,0.554784,92.2853,96.0595
32,3_1_0,-1_0_0,3.21174,0.530432,85.1194,88.8616
32,3_1_0,0_1_0,3.23251,0.54,84.8649,88.6374
32,3_1_0,0_1_0,3.2273,0.525504,85.5988,89.3516
32,3_1_0,0_1_0,3.25568,0.52224,83.6668,87.4448
32,3_1_0,0_1_0,3.21939,0.532224,83.9903,87.742
32,3_1_0,0_1_0,3.26998,0.528384,83.6699,87.4682
32,3_1_0,0_1_0,3.22973,0.536736,83.9614,87.7278
32,3_1_0,0_1_0,3.22586,0.526368,83.8658,87.618
32,3_1_0,0_1_0,3.21133,0.553312,91.0025,94.7671
32,3_1_0,0_1_0,3.21619,0.54064,85.4681,89.225
32,3_1_0,0_1_0,3.2328,0.536576,85.9469,89.7163
32,0_4_0,0_1_1,3.23587,0.514944,125.137,128.888
32,0_4_0,0_1_1,3.60598,0.47824,86.9637,91.048
32,0_4_0,0_1_1,3.54525,0.47104,86.8899,90.9062
32,0_4_0,0_1_1,3.57565,0.459424,83.5277,87.5628
32,0_4_0,0_1_1,3.54797,0.4712,83.5459,87.5651
32,0_4_0,0_1_1,3.57834,0.473568,83.7021,87.754
32,0_4_0,0_1_1,3.53882,0.467232,83.8411,87.8471
32,0_4_0,0_1_1,3.6089,0.469472,83.823,87.9013
32,0_4_0,0_1_1,3.52502,0.481824,90.4324,94.4392
32,0_4_0,0_1_1,3.57104,0.483328,85.2622,89.3166
32,0_4_0,1_0_0,3.57949,0.474848,83.7236,87.7779
32,0_4_0,1_0_0,3.56947,0.476192,83.8372,87.8829
32,0_4_0,1_0_0,3.59123,0.466304,83.8719,87.9295
32,0_4_0,1_0_0,3.62157,0.460992,83.7553,87.8378
32,0_4_0,1_0_0,3.57158,0.476352,83.7405,87.7884
32,0_4_0,1_0_0,3.5929,0.473888,87.2953,91.3621
32,0_4_0,1_0_0,3.52506,0.47808,88.6702,92.6733
32,0_4_0,1_0_0,3.5703,0.466944,86.4931,90.5304
32,0_4_0,1_0_0,3.56019,0.465504,83.2734,87.2991
32,0_4_0,1_0_0,3.57866,0.46672,83.3947,87.4401
32,0_4_0,-1_0_0,3.56083,0.463712,83.5899,87.6144
32,0_4_0,-1_0_0,3.58618,0.464928,83.2827,87.3338
32,0_4_0,-1_0_0,3.59488,0.460992,83.2387,87.2945
32,0_4_0,-1_0_0,3.50605,0.479584,91.5479,95.5336
32,0_4_0,-1_0_0,3.59584,0.477408,83.288,87.3612
32,0_4_0,-1_0_0,3.65485,0.504,84.4959,88.6547
32,0_4_0,-1_0_0,3.60176,0.507456,83.7721,87.8813
32,0_4_0,-1_0_0,3.66522,0.4944,84.2067,88.3663
32,0_4_0,-1_0_0,3.54243,0.469024,84.1709,88.1823
32,0_4_0,-1_0_0,3.56038,0.4792,92.5693,96.6089
32,0_4_0,0_1_0,3.5137,0.50416,97.9235,101.941
32,0_4_0,0_1_0,3.47562,0.522784,104.705,108.703
32,0_4_0,0_1_0,3.56093,0.469056,85.6868,89.7167
32,0_4_0,0_1_0,3.5903,0.465088,83.7658,87.8212
32,0_4_0,0_1_0,3.54707,0.473088,83.3907,87.4109
32,0_4_0,0_1_0,3.59648,0.466752,83.6102,87.6734
32,0_4_0,0_1_0,3.5976,0.462816,83.1968,87.2572
32,0_4_0,0_1_0,3.59232,0.46928,83.5815,87.6431
32,0_4_0,0_1_0,3.5015,0.51776,93.1348,97.154
32,0_4_0,0_1_0,3.60022,0.471456,84.5737,88.6454
32,2_2_2,0_1_1,3.5463,0.47104,68.4777,72.495
32,2_2_2,0_1_1,3.61456,0.479232,70.0737,74.1674
32,2_2_2,0_1_1,3.55443,0.468992,69.9464,73.9699
32,2_2_2,0_1_1,3.57635,0.470208,70.1582,74.2047
32,2_2_2,0_1_1,3.54,0.464256,81.5424,85.5466
32,2_2_2,0_1_1,3.39565,0.49888,83.9141,87.8087
32,2_2_2,0_1_1,3.35718,0.50176,89.8379,93.6969
32,2_2_2,0_1_1,3.38288,0.491168,84.9565,88.8306
32,2_2_2,0_1_1,3.38698,0.503808,85.6674,89.5582
32,2_2_2,0_1_1,3.42586,0.488896,85.3914,89.3061
32,2_2_2,1_0_0,3.44307,0.483424,83.4237,87.3502
32,2_2_2,1_0_0,3.464,0.491488,82.8663,86.8218
32,2_2_2,1_0_0,3.43123,0.489792,82.5467,86.4677
32,2_2_2,1_0_0,3.44128,0.491552,83.1398,87.0727
32,2_2_2,1_0_0,3.44166,0.501984,82.6841,86.6278
32,2_2_2,1_0_0,3.35075,0.510432,91.3242,95.1854
32,2_2_2,1_0_0,3.45731,0.49392,85.0227,88.974
32,2_2_2,1_0_0,3.40698,0.507616,84.5596,88.4742
32,2_2_2,1_0_0,3.44323,0.47504,83.9969,87.9152
32,2_2_2,1_0_0,3.39222,0.497696,85.643,89.5329
32,2_2_2,-1_0_0,3.45875,0.499712,85.0481,89.0066
32,2_2_2,-1_0_0,3.40595,0.48768,82.1046,85.9983
32,2_2_2,-1_0_0,3.4367,0.493248,82.4791,86.409
32,2_2_2,-1_0_0,3.4903,0.49344,82.2032,86.1869
32,2_2_2,-1_0_0,3.46781,0.485696,82.1217,86.0752
32,2_2_2,-1_0_0,3.43203,0.489472,82.0092,85.9307
32,2_2_2,-1_0_0,3.36522,0.514432,90.2484,94.1281
32,2_2_2,-1_0_0,3.40765,0.480288,84.2489,88.1369
32,2_2_2,-1_0_0,3.43443,0.49152,84.4654,88.3914
32,2_2_2,-1_0_0,3.39926,0.487712,83.9444,87.8314
32,2_2_2,0_1_0,3.44995,0.514048,84.5771,88.5411
32,2_2_2,0_1_0,3.40189,0.485536,85.3176,89.205
32,2_2_2,0_1_0,3.44986,0.484576,82.9143,86.8487
32,2_2_2,0_1_0,3.41946,0.486528,82.0311,85.9371
32,2_2_2,0_1_0,3.46451,0.4976,83.3038,87.266
32,2_2_2,0_1_0,3.48874,0.501088,82.5113,86.5012
32,2_2_2,0_1_0,3.45462,0.494592,82.4113,86.3605
32,2_2_2,0_1_0,3.33414,0.50784,89.5119,93.3539
32,2_2_2,0_1_0,3.39898,0.501952,85.8096,89.7105
32,2_2_2,0_1_0,3.43059,0.495616,85.2059,89.1321
64,0_1_3,0_1_1,11.871,1.51757,364.753,378.141
64,0_1_3,0_1_1,14.3721,1.13254,202.852,218.356
64,0_1_3,0_1_1,14.5132,1.15507,202.743,218.412
64,0_1_3,0_1_1,15.6123,1.14131,203.075,219.828
64,0_1_3,0_1_1,14.609,1.16326,202.838,218.611
64,0_1_3,0_1_1,14.5225,1.14899,202.824,218.495
